sentence,label_actual,,
"In the backdrop of these staggeringly high PM2.5 levels and other information provided by learned Counsel appearing for the parties, including damage to health by breathing in such highly polluted air, this Court directed the #respondants# on 11th November, 2016 to:",['Fact'],,
"(i) Suspend all such licences as permit sale of fireworks, wholesale and retail within the territory of the National Capital Region (NCR).",['Other'],,
(ii) The suspension shall remain in force till further orders of this Court.,['Fact'],,
(iii) No such licences shall be granted or renewed till further orders.,['Other'],,
The directions given by this Court have been implemented and are presently in operation.,['Fact'],,
It was further directed that the #respondants# (#respondants#) will study and prepare a report on the harmful effects of the materials currently used in the manufacture of fireworks.,['Fact'],,
a report on the harmful effects of the materials currently used in the manufacture of fireworks was to be submitted to this Court within a period of three months.,['Fact'],,
Notwithstanding the aforesaid order the #respondants# (#respondants#) has not furnished a report on the harmful effects of the materials currently used in the manufacture of fireworks.,['Fact'],,
Application for modification of the interim order,['Other'],,
"Feeling aggrieved by the continuance of the aforesaid order passed on 11th November, 2016 the concerned manufacturer and supplier of fireworks moved I.",['Other'],,
A. No. 52448 of 2017 for modification/vacation of the said order. The#appellants# was supported by other manufacturers and suppliers.,['Fact'],,
"The#appellants# is stated in the application for modification or vacation of the interim order that there are 821 fireworks industries situated in and around Sivakasi and 821 fireworks industries situated in and around Sivakasi produce and supply fireworks and sparklers all over the country for festivals such as Diwali, Dussehra, Christmas, Ramzan and other important ceremonies.",['Fact'],,
"It is further stated that these industries directly employ about 2 lakh people and in addition, about 3 lakhs are employed in ancillary and subsidiary industries connected with the production and supply of fireworks.",['Other'],,
"According to The#appellants# the National Green Tribunal (NGT) rendered a decision on 10th November, 2016 in Original Application No. 21 of 2014 and other connected matters in which it is recorded that there are seven major contributors of air pollution in the NCR and these are:",['argument_appellant'],,
Construction activity and carriage of construction material.,['Other'],,
Burning of Municipal Solid Waste and other waste.,['Other'],,
Burning of agriculture residue.,['Other'],,
Vehicular Pollution.,['Other'],,
Dust on the roads.,['Other'],,
Industrial and power house emission including fly-ash.,['Other'],,
Emissions from Hot-Mix Plants and Stone Crushers.,['Other'],,
"In other words, the submission of The#appellants# was that fireworks are not a major contributor of air pollution.",['argument_appellant'],,
"#Current Court# may, however, add that during the course of submissions, #Current Court# was accepted by learned Counsel for all the parties that whether or not the bursting of fireworks is a major cause of air pollution in the NCR, it is certainly one of the causes of air pollution, particularly in Delhi.",['Fact'],,
"The#appellants# also referred to and relied upon a study conducted by the #respondants#n Institute of Technology, Kanpur (IIT-K) in January 2016.",['Fact'],,
"a study conducted by the #respondants#n Institute of Technology, Kanpur (IIT-K) in January 2016 is titled ""Comprehensive Study on Air Pollution and Green House Gases in Delhi"".",['Fact'],,
"a study conducted by the #respondants#n Institute of Technology, Kanpur (IIT-K) in January 2016 was submitted in the form of a report to the Department of Environment of the Government of NCT of Delhi and the Delhi Pollution Control Committee.",['Fact'],,
"a study conducted by the #respondants#n Institute of Technology, Kanpur (IIT-K) in January 2016 suggests that the sources of PM2.5 are several but the bursting of fireworks is not one of the sources of PM2.5. ",['Fact'],,
"#Current Court# have not been informed whether any use has been made (if at all) of a study conducted by the #respondants#n Institute of Technology, Kanpur (IIT-K) in January 2016.",['Observation_finding'],,
"In addition to the aforesaid, The#appellants# also relied upon a view expressed by the #respondants# before this Court to the effect that poor wind speed was one of the causes of smog over Delhi particularly in the winter months.",['Fact'],,
"It was also submitted that there are certain other geographical and meteorological conditions such as temperature, wind direction and boundary layer that contribute to the presence of smog in Delhi.",['Other'],,
It was also submitted that the burning of crops or stubbles in Punjab and Pakistan also caused air pollution in Delhi and indeed this was the case in October-November 2016.,['Other'],,
"A reference was made to a brief write up along with an image, released by the Earth Observatory of the National Aeronautics and Space Agency (NASA) and dated 2nd November, 2016, stating that, ""Punjab ranks among the nation's top wheat and rice producers.",['Other'],,
"For a few weeks in October and November, Punjab also becomes a major producer of air pollution."" A reference was also made to a report in the New York Times by Geeta Anand on 2nd November, 2016 that an estimated 32 million tons of leftover straw from rice harvests were burnt in Punjab and Haryana, in spite of an NGT direction against this, and this led to plumes of smoke blackening the skies in the capital.",['Other'],,
The#appellants# drew #Current Court#'s attention to the poor air quality in Delhi on the days prior to Diwali 2016 and for more than a month thereafter.,['argument_appellant'],,
"A comparison was drawn with the air quality recorded by the #respondants# in Andhra Pradesh, Telangana, Karnataka and West Bengal to suggest that on some days prior to Diwali, the air quality was not particularly healthy in select cities in these States thereby suggesting that the air is generally polluted in different parts of these States and the bursting of fireworks may marginally add (if at all) to air pollution.",['Fact'],,
In this context this context was submitted that the bursting of fireworks takes place only for a couple of days around Diwali and other festive occasions and that cannot by this context result in a substantial deterioration in air quality all over these States.,['Other'],,
The bursting of fireworks around Diwali would have only a temporary and transitory impact and not any long lasting effect.,['Other'],,
"Therefore, The bursting of fireworks around Diwali does not explain high PM2.5 levels in Delhi more than even a month after Diwali.",['Other'],,
"During the course of submissions the course of submissions was pointed out that the Delhi Pollution Control Committee had issued a direction on 8th November, 2016 under the provisions of the Air (Prevention and Control of Pollution) Act, 1981 banning the bursting of fireworks at all times except on religious occasions.",['Other'],,
the course of submissions was submitted that this ban is still in force and therefore this ban cannot be said that the terrible quality of air in Delhi in November 2016 and thereafter is attributable only to bursting of fireworks-there are several other factors.,['Other'],,
"the course of submissions was submitted that on an overall consideration of the issues, the ban and sale of fireworks in Delhi and in the NCR should be modified if not lifted.",['Other'],,
#advocate_appellant#s gave #Current Court# a Note on the harmful and deleterious effects of some of the chemicals used in fireworks.,['argument_appellant'],,
"#Current Court# have no doubt and indeed #advocate_appellant#s had any doubt that the excessive use of chemicals in fireworks could have serious and deleterious health effects, particularly among children.",['Fact'],,
"#Current Court# are, therefore, proceeding on this basis without reference to the Note since there is no dispute on this aspect.",['Fact'],,
"With this agreement in mind (which has always been there), #Current Court# had passed an order on 31st July, 2017 after hearing learned Counsel as well as Dr. A. B. Akolkar, Member Secretary of the #respondants# and Mr. K. Sundershan, Deputy Chief Controller of Explosives, Sivakasi to the effect that fireworks manufactured by the#respondants# shall not contain antimony, lithium, mercury, arsenic and lead in any form whatsoever. #Current Court# had also directed that #Current Court# would be the responsibility of PESO to ensure compliance particularly in Sivakasi. #Current Court# had noted that there was some doubt about the health hazards that could be caused by the use of strontium in fireworks and adjourned the matter to hear submissions in that regard.",['Fact'],,
Steps taken to reduce air pollution,['Other'],,
Learned Counsel for the parties drew #Current Court#'s attention to certain steps that have been taken to curb air pollution in Delhi around the time of Diwali.,['Fact'],,
"The Petroleum and Explosives Safety Organization (PESO) had laid the foundation stone of the Fireworks Development Research Centre (FDRC) on 28th November, 2004.",['Other'],,
This is a specialized Centre which has been operating now for quite some time.,['Other'],,
The functions and activities of the Centre are the following:,['Other'],,
Research & Development of eco friendly fireworks.,['Other'],,
Testing of raw materials used in the manufacturing of fireworks.,['Other'],,
Mechanisation of hazardous process in fireworks industry.,['Other'],,
Testing of general performance and sound level of fireworks.,['Other'],,
Rendering guidance for development of new products and standardization of general products.,['Other'],,
Improvement of quality control and quality assurance.,['Other'],,
Imparting training to supervisors and workers of fireworks factories.,['Other'],,
Investigation of accidents.,['Other'],,
"It was brought to #Current Court#'s notice that the FDRC has done some good work though related only to a few fireworks that are colloquially referred to as (a) Atom Bomb, (b) Chinese crackers (no reference to China at all), (c) Maroons and (d) Garland crackers.",['Fact'],,
This study and research relates to the sound caused by the bursting of these fireworks and the light and colour emitted by these fireworks.,['Other'],,
No work has been done or study conducted at all with reference to pollution in the air caused by the bursting of these or other fireworks.,['Other'],,
#Current Court# were informed (somewhat faintly) that this is really the job of the #respondants# but the FDRC is willing to extend full cooperation to the #respondants# in arriving at some definite standards.,['Fact'],,
"It was also pointed out that this Court had passed an order on 18th July, 2005 in Noise Pollution (V), in Re. MANU/SC/0415/2005 : (2005) 5 SCC 733 to the following effect:",['Fact'],,
(i) Firecrackers,['Other'],,
"On a comparison of the two systems i.e. the present system of evaluating firecrackers on the basis of noise levels, and the other where Firecrackers",['Other'],,
"174 shall be evaluated on the basis of chemical composition, #Current Court# feel that the latter method is more practical and workable in #respondants#n circumstances.",['Fact'],,
It shall be followed unless and until replaced by a better system.,['Other'],,
DOE (DOE) shall undertake necessary research activity for the purpose and come out with the chemical formulae for each type or category or class of firecrackers.,['Other'],,
DOE shall specify the proportion/composition as well as the maximum permissible weight of every chemical used in manufacturing firecrackers.,['Other'],,
"DOE may divide the firecrackers into two categories-(i) sound-emitting firecrackers, and (ii) colour/light-emitting firecrackers.",['Other'],,
There shall be a complete ban on bursting sound-emitting firecrackers between 10 p.m. and 6 a.m. It is not necessary to impose restrictions as to time on bursting of colour/light-emitting firecrackers.,['Other'],,
Every manufacturer shall on the box of each firecracker mention details of Every manufacturer chemical contents and that Every manufacturer satisfies the requirement as laid down by DOE.,['Other'],,
"In case of a failure on the part of Every manufacturer to mention the details or in cases where the contents of the box do not match the chemical formulae as stated on the box, Every manufacturer may be held liable.",['Other'],,
"Firecrackers for the purpose of export may be manufactured bearing higher noise levels subject to the following conditions: (i) Every manufacturer should be permitted to do so only when he has an export order with he and not otherwise; (ii) the noise levels for Firecrackers for the purpose of export should conform to the noise standards prescribed in the country to which Firecrackers for the purpose of export are intended to be exported as per the export order; (iii) Firecrackers for the purpose of export should have a different colour packing, from those intended to be sold in #respondants#; (iv) Firecrackers for the purpose of export must carry a declaration printed thereon something like ""not for sale in #respondants#"" or ""only for export to country AB"" and so on.",['Conclusion'],,
"But again these directions were confined to the sound (or noise), colour and light emitted by the bursting of fireworks and had no reference to air pollution.",['Other'],,
"#Current Court# were also informed that this Court had passed an order on 16th October, 2015 in the present petition to the following effect:",['Fact'],,
The Union Governments and all the State Governments will give wide publicity both in print and Electronic media to the ill effects of fireworks and advise people accordingly.,['Other'],,
We also direct the Teachers/Lecturers/Assistant Professors/Professors of the Schools and Colleges to educate the students about the ill effects of the fireworks.,['Conclusion'],,
"In other words, directions have been issued by this Court from time to time to prevent air pollution around the time of Diwali and to make people aware of the health hazards of bursting fireworks.",['Fact'],,
An affidavit has been filed on behalf of the Government of NCT of Delhi on 26th August 2017 in which it is stated that school children are being informed about the hazards and ill-effects of indiscriminate bursting of fireworks by encouraging participation of schools in 'anti-fire crackers' campaigns.,['Other'],,
"Through 'anti-fire crackers' campaigns, participation of all stakeholders and eco-clubs is expected and schools are advised to organize innovative awareness programmes on the issue.",['Other'],,
"It is further stated that the Directorate of Education has advised all heads of schools to sensitize students and staff members about the ill-effects of bursting fireworks and to organize programmes for motivating students to ""say no to crackers"" and to utilize safe alternatives such as lights, flowers, paintings, etc.",['Other'],,
"Additionally, heads of schools have been directed to personally address students to adopt safer measures to celebrate Diwali.",['Other'],,
"It is stated that since 2010, circulars have been issued by the Directorate of Education to spread the message of ""Say No to Crackers"".",['Other'],,
"Finally, it is stated that on 24th August, 2017 the Directorate of Education has issued a circular to all heads of schools falling under the Directorate of Education to sensitize students and staff members about the ill-effects of bursting fireworks.",['Other'],,
"An affidavit has also been filed on behalf of the Commissioner of Police in Delhi on 28th August 2017, in which it is stated that temporary licences for stocking fireworks can be granted by a Magistrate by virtue of Section 146 of the #respondants# Act read with Section 4(c) of the Explosives Act.",['rationale'],,
"It is stated that the temporary licences are granted for 24 days, that is, two days before Dussehra and two days after Diwali.",['Other'],,
"In any case, no temporary licence is granted for more than 30 days.",['Other'],,
"In addition, no temporary licence is stated that in the case of temporary sheds, a licence is granted for not more than 15 days in terms of the Explosives Rules.",['Other'],,
"It is stated on behalf of the Commissioner of Police in Delhi that the maximum quantity of fireworks permissible is 100 kg in terms of Division 2, sub-division 2 of Schedule I of the Explosives Rules in respect of the fireworks mentioned therein (high hazard fireworks) and 500 kg under Division 2, sub-division 1 of Schedule I of the Explosives Rules in respect of the fireworks mentioned therein (low hazard fireworks).",['rationale'],,
The mandatory conditions laid down in the Explosives Rules are followed subject to the orders passed by this Court in Sadar Bazar Fire Works (Pucca Shop) Association v Pankaj Traders and Others2.,['Fact'],,
"The order passed in this case on 1 November, 1993 reads as follows:",['Other'],,
"The order appears that after this Courts order of 22 October, 1993, the authorities have issued a circular dated 26.10.93 imposing certain conditions in regard to which the#appellants#s have no objection, save and except Condition ii(a) which provides that the premises to be used for sale of crackers, etc. shall be at a minimum distance of 15 mtrs. from any such premises used for storage of similar explosives and hazardous materials.",['Fact'],,
"After some discussion at the Bar, #advocate_respondant#, the #advocate_respondant#s, states that appropriate instructions will be issued so that temporary licences are not denied on the ground that the cracker shops are adjacent to each other.",['argument_respondant'],,
"#Current Court# have also indicated to #advocate_respondant# that what was intended was that if there is any shop adjacent to the shops in respect of which licence is sought wherein any other highly inflammable and combustible material is being sold, that may be a factor which may weigh with the authority.",['Fact'],,
"In view of the statement made by #advocate_respondant#, #Current Court# do not think it necessary to issue any direction.",['Observation_finding'],,
The proceedings will stand terminated with liberty to mention if there is any difficulty.,['Other'],,
The application for temporary licences should be processed without delay.,['Other'],,
the parties may be advised to complete the forms wherever there are deficiencies.,['Other'],,
"With these observations, the Special Leave Petitions are disposed of.",['Conclusion'],,
"It is further submitted that permanent licences have been granted to 20 licensees as on date in Delhi and these have been suspended in view of the order passed by this Court on 11 November, 2016 (the corresponding figure for the NCR minus Delhi has not been given to us).",['Other'],,
"With regard to the grant of temporary licences, it is stated that in 2016 a total of 1073 applications were received for temporary licences and only 968 temporary licences were issued for a period of 24 days each (the corresponding figure for the NCR minus Delhi the NCR minus Delhi has not been given to us).",['Other'],,
"#Current Court# were informed by the learned Counsel for the Commissioner of Police that there is a prohibition on bursting fireworks between 10.00 pm and 06.00 am and a prohibition on the bursting of fireworks in silence zones, that is an area not less than 100 metres around hospitals, educational institutions, courts, religious places or any other area declared as such by the competent District Deputy Commissioner of Police.",['Fact'],,
"An affidavit has also been filed on behalf of the #respondants# on 29th August, 2017 in which An affidavit is stated that during Diwali day, the level of metals/constituents of fireworks indicated by PESO, that is aluminium, sulphur, potassium and barium are elevated.",['Fact'],,
"Some other constituents, such as titanium, iron, copper, zinc, strontium, antimony and chlorine were found to be in higher concentration during Diwali day as compared to other days.",['Other'],,
"But the higher level of Some other constituents, such as titanium, iron, copper, zinc, strontium, antimony and chlorine is observed only for one day.",['Other'],,
"According to the #respondants#, to regulate and minimize the adverse effects of fireworks, smoke and pollutants on human health, the following actions would be of assistance:",['argument_respondant'],,
"Constituents those mentioned in the specifications of PESO (year 2008) may only be permitted (Aluminium, Sulphur, Potassium and Barium).",['Other'],,
"Other constituents unless permitted under specified notification, if any, may not be permitted.",['Other'],,
Health advisories by authorized Medical Institutions for public can be disseminated for public safety.,['Other'],,
"With regard to #Current Court#'s order of 31st July, 2017 on the use of strontium in fireworks, the #respondants# is of the view that only strontium chromate is harmful/dangerous to human health and may cause problems with bone growth, skin rashes, skin problems and possibly lung cancer.",['Fact'],,
The safe limits of strontium in the ambient air have not been mentioned by the #respondants#.,['Fact'],,
"On #Current Court#'s asking, as a result of a submission made by #advocate_appellant#s, the #respondants# filed a Status Report on 31st August 2017 with regard to the import of fireworks from China.",['argument_appellant'],,
"It is stated that the import of any explosives containing sulphur or sulphurate in admixture with any chlorate is banned vide notification GSR No. 64(E) dated 27th January, 1992 on the manufacture, possession, use, sale etc.",['Other'],,
of any explosives.,['Other'],,
"However, an exception has been made for import in respect of the following:",['Other'],,
(a) in small quantities for scientific purposes;,['Other'],,
(b) for the purpose of manufacturing heads of matches;,['Other'],,
(c) for use in toy amorces (paper caps for toy pistols); or,['Other'],,
(d) in percussion caps for use of Railway Fog Signals.,['Other'],,
"It is further stated that Chinese origin fire crackers generally contain the above banned chemicals and are, therefore, prohibited from import.",['Other'],,
"In this regard, It is stated that approximately 435 tons of Chinese origin fireworks have already been destroyed by the officials of the Joint Chief Controller of Explosives, West Circle, Mumbai, but the period of destruction and the manner of destruction has not been stated.",['Other'],,
The Explosives Act and Rules framed thereunder,['Other'],,
"The other perspective relates to licences issued for possession and sale of fireworks under the Explosives Act, 1884 and Rules framed thereunder and continuing the ban on the sale of fireworks or limiting the possession and sale of fireworks.",['Other'],,
"For this purpose, it is necessary to appreciate the scheme of The Explosives Act and Rules Rules so that appropriate remedial steps can be taken in accordance with the provisions of the law.",['Legal_Principles'],,
"Section 4 of the Explosives Act, 1884 (for short 'the Act') contains various definitions.",['Legal_Principles'],,
"Section 4(d) defines the word 'explosive' and Section 4(d) includes, amongst others, fireworks.",['Other'],,
"In this context, the classification of explosives is given in Schedule I to the Explosives Rules, 2008 (for short 'the Rules') and Class 7 thereof relates to fireworks which are categorized into divisions and classes.",['Legal_Principles'],,
This reads as follows:,['Other'],,
Class 7-Fireworks Class,['Other'],,
"(1) Fireworks Class has four divisions, namely, Division 1, Division 2, Division 3, and Division 4.",['Other'],,
"(2) Division 1 comprises fireworks composition that is to say, any chemical compound or mechanically mixed preparation of an explosive or inflammable nature, which is used for the purpose of making manufactured firework, and is not an explosive of classes 1, 2, 3, 4, 5 & 6, any star and any coloured fire composition:",['Other'],,
"Provided that a substantially constructed hermetically closed metal case, containing not more than 500 grammes of coloured fire composition of such a nature, as not to be liable to spontaneous ignition shall be deemed to be ""a manufactured firework"" and not a ""firework composition"".",['Other'],,
"(3) Division 2 fireworks comprises manufactured fireworks i.e., to say any explosive of class 1, 2, 3, 4 or 6 and any fireworks composition when such explosive or composition is enclosed in any case or contrivance or other articles specially adapted, for the production of pyrotechnic effect for pyrotechnic signal or sound signals.",['Other'],,
"(4) Division 2 fireworks comprises 3 sub-divisions, namely, sub-division 1, sub-division 2 and sub-division 3.",['Other'],,
"(5) Sub-division 1 of Division 2 fireworks comprises low hazard fireworks which, in the opinion of Chief Controller are relatively innocuous in themselves and are not liable to explode violently or all at once, e.g., sparklers [Chinese crackers, serpents, etc.].",['Other'],,
"(6) Sub-division 2 of Division 2 of fireworks comprises high hazard fireworks which, in the opinion of Chief Controller, present a special hazard to a person, e.g., rockets, shells, maroons, wheels, barrages, fountains, illumination pieces, distress signals, pyrotechnic devices etc.",['Other'],,
"(7) Sub-division 3 of Division 2 fireworks comprises such fireworks, which are assembled at site purely for the purpose of display.",['Other'],,
"(8) Division 3 comprises any explosive contrivance required for the manufacture of manufactured fireworks, e.g., quick match fuse, micro cord fuse, etc.",['Other'],,
(9) Division 4 comprises manufactured fireworks for use of Armed Forces of the Union.,['Other'],,
"Section 5 of the Act confers the power to make Rules as to licensing of the manufacture, possession, use, sale, transport, import and export of explosives.",['Legal_Principles'],,
"Quite naturally, Rules framed under the Act also deal with fireworks.",['Legal_Principles'],,
"For the present, #Current Court# are concerned only with certain provisions of Rules.",['Fact'],,
"Rule 2(19) defines ""display fireworks"" as a group of authorized manufactured fireworks assembled at site, solely for the purpose of display.",['Legal_Principles'],,
"Rule 2(24) defines ""fireworks"" as low hazard explosive comprising of any composition or device manufactured with a view to produce coloured fire or flame, light effect, sound effect, smoke effect (coloured or natural), or combination of such effects and includes fog-signals, fuses, rockets, shells, percussion caps.",['Legal_Principles'],,
"Rule 2(25) defines ""fireworks composition"" as any chemical compound or mechanically mixed preparation of an explosive or inflammable substance that is used for the purpose of making manufactured fireworks and is not included in any other class of explosives, and includes any star or colored fire composition.",['Legal_Principles'],,
"Finally, Rule 2(32) defines ""manufactured fireworks"" as low hazard explosive contrivance containing explosive or combination of different classes, namely, Class 1 or Class 2 or Class 3 or Class 4 or Class 6 given in Part 1 of Schedule I of these Rules or any explosives that come under Division 2 or Division 3 or Division 4 under Class 7 given under the said Part.",['Legal_Principles'],,
"Rule 4 deals with the classifications of explosives and as far as fireworks are concerned, the classifications of explosives are categorized into sound emitting fireworks, colour or light emitting fireworks, display fireworks and fireworks for export purposes.",['Legal_Principles'],,
#Current Court# are concerned only with the first three categories of fireworks and #Current Court# are explained as follows:,['Fact'],,
"Classification of explosives.-(1) For the purposes of these Rules, the explosives shall be classified in the manner specified in Schedule I.",['Other'],,
"The dual system of classification shall be retained for five years from the date of commencement of these Rules, thereafter only UN classification shall be applicable.",['Other'],,
"(2) If any explosive falls within the limits of more than one class as defined in Schedule I, it shall be deemed to belong exclusively to the last number of such classes.",['Other'],,
(3) The fireworks are classified into the following categories depending upon the desired pyrotechnique effect:,['Other'],,
(i) Sound emitting fireworks.-Fireworks with sound level not exceeding 125 dB (AI) or 145 dB (C) pk at 4 meters distance from the point of bursting.,['Other'],,
"For individual fire-cracker constituting the series (joined fire-crackers), the above mentioned limit be reduced by 5 log 10(N) dB, where N = number of crackers joined together;",['Other'],,
(ii) Colour or light emitting fireworks.-such fireworks which emit colour or light and having sound level not exceeding 90 dB (AI) at 4 m distance from the point of bursting;,['Other'],,
"(iii) Display Fireworks.- Any product of fireworks assembled at the site for the purpose of display including shell of diameter exceeding 25 mm, multiple shots or cake products of any diameter exceeding 25 Number, of shots in a product and lance network or other products as approved by the Chief Controller.",['Other'],,
"Rule 9(5) provides that possession of fireworks, not exceeding one hundred kilogram for own use and not for sale does not require any licence to be issued, notwithstanding anything contained in Rule 7 of Rules.",['Legal_Principles'],,
Rule 9(5) relates to marking on explosives and packages.,['Legal_Principles'],,
"As per Sub-rule (i), (ii) and (iii) thereof, packages of fireworks shall contain the following markings in a conspicuous indelible character, by means of a stamping, embossing or painting.",['Other'],,
The relevant portion of Rule 9(5) reads thus:,['Other'],,
Marking on explosives and packages.-,['Other'],,
(1) Marking on packages.,['Other'],,
"- (i) The outer package shall be marked in conspicuous indelible character, by means of a stamping, embossing or painting with -",['Other'],,
"(a) the word ""EXPLOSIVES"";",['Other'],,
(b) the name of authorised explosive;,['Other'],,
(c) the number if any of the Class and the Division including sub-division to which it belongs;,['Other'],,
(d) the safety distance category of explosive;,['Other'],,
(e) the name of the manufacturer;,['Other'],,
(f) identification number of the package;,['Other'],,
(g) the net weight of explosives;,['Other'],,
(h) gross weight of the package;,['Other'],,
(i) date of manufacture and batch number;,['Other'],,
(j) UN Classification and UN Identification number (for export packages);,['Other'],,
"(k) in case of plastic explosives, the words ""marking agent added as per International Civil Aviation Organisation Resolution A 27-8"" referred in Sub-clause (iv) of Clause (c) Under Sub-rule (2) of Rule 10; and",['Other'],,
(l) a paper slip containing the above details shall be kept inside the package:,['Other'],,
"Provided that in the case of safety fuse or fireworks, Clauses (a) and (1) may be omitted and the words ""safety fuse"" or ""Fireworks"" shall be marked.",['Other'],,
"(ii) In case of fireworks, the names of the items, for example-amorces, paper caps, serpents eggs, etc., as appropriate shall be marked.",['Other'],,
"(iii) Every manufacturer shall on the box of each fire cracker shall mention details of Every manufacturer chemical content, sound level and that Every manufacturer satisfies requirements as laid down by the Chief Controller.",['Other'],,
Fire-cracker meant for export shall have a different colour packing from those intended to be sold in #respondants# and a clear print indicating that they are not to be sold in #respondants#.,['Fact'],,
Sub-Rule 4 of Rule 15 of Rules is also of some importance and this reads as follows:,['Legal_Principles'],,
"(4) Marking on fireworks.- In case of fireworks, explosive composition, quantity of such composition, whether sound emitting crackers or colour or light emitting crackers, sound level, a caution or warning indicating the name of the item, manufacturer's name, method of firing and precautions to be taken both in words and pictorial view shall be printed on each piece of fireworks and cardboard box and where adequate space is not available on fireworks, such caution or warning shall be printed on a separate label and inserted in the smallest packet or carton.",['Other'],,
"Chapter VII of Rules relates to special provisions for possession, sale and use of explosives.",['Legal_Principles'],,
Rule 75 therein provides for a permit to be issued for temporary possession of manufactured fireworks in excess of the licensed quantity and this provides that a permit for a period not exceeding thirty days may be granted by the licensing authority to a licensee for fireworks shop to possess one-third in excess of the licensed quantity on receipt of the appropriate fees.,['Other'],,
Rule 84 of Rules provides for temporary shops for possession and sale of fireworks during festivals and this reads:,['Legal_Principles'],,
"Temporary shops for possession and sale of fireworks during festivals.-During festivals, the District Magistrate may issue temporary licences for possession and sale of fireworks in a temporary shop subject to the following conditions, namely:",['Other'],,
"(1) fireworks shall be kept in a shed made of non-flammable material, which is closed and secured so as to prevent unauthorised persons having access thereto.",['Other'],,
(2) The sheds for possession and sale of fireworks shall be at a distance of at least three metres from each other and fifty metres from any protected work.,['Other'],,
(3) The sheds shall not face each other.,['Other'],,
"(4) No oil burning lamps, gas lamps or naked lights shall be used in the shed or within the safety distance of The sheds.",['Other'],,
"Electrical lights, if used, shall be fixed to the wall or ceiling and shall not be suspended by flexible wire.",['Other'],,
Switches for each shop shall be fixed rigidly to the wall and a master switch shall be provided for each row of sheds.,['Other'],,
(5) Display of fireworks shall not be allowed within fifty metres of any shed.,['Other'],,
(6) In one cluster not more than fifty shops shall be permitted.,['Other'],,
"Chapter VIII of Rules relates to the grant or refusal of approval, no objection certificate, licence, certificates, amendment, transfer and renewal of licences.",['Legal_Principles'],,
"Rule 99 therein provides that licences and certificates, for a specific purpose may be granted by the authorities, specified in Part 1 of Schedule IV of Rules.",['Legal_Principles'],,
Rule 9(5) provides for the period of validity of the licence granted under Rule 9(5) while Rule 9(5) provides for documents to be furnished for approval and grant of a licence and the relevant Form required to be filled up by an#appellants#.,['Legal_Principles'],,
