sentence,label_actual,,
"Having given #Current Court#'s anxious consideration to the submissions made at the Bar, #Current Court# are of the view that the new commercial light duty diesel vehicles can for the present continue being registered in Delhi on account of the dependence of the public on such vehicles for supply of essentials.",['Observation_finding'],,
"There is, however, no reason why registration of private cars and SUVs using diesel with an engine capacity of 2000 cc and above should not be banned upto 31st March, 2016.",['Other'],,
It is noteworthy that diesel vehicles of 2000 cc and above and SUVs are generally used by more affluent sections of #Current Court#'s society and because of the higher engine capacity are more prone to cause higher levels of pollution.,['Fact'],,
A ban on registration of such vehicles will not therefore affect the common man or the average citizen in the city of Delhi.,['Other'],,
"#Current Court# accordingly direct that Registration of SUVs and private cars of the capacity of 2000 CC and above using diesel as fuel shall stand banned in the NCR upto 31st March, 2016.",['Conclusion'],,
"It was then argued by #amicus_advocate# that all taxis including aggregators like OLA and UBER plying in the National Capital Region may be moved to C.N.G. fuel within a reasonable time but not later than 1st March, 2016.",['argument_amicus'],,
 There was a general consensus on this subject also primarily because this subject is hoped by all concerned that this subject will contribute substantially to the reduction of the pollution. ,['Other'],,
"We, therefore, direct that all taxis including those operating under aggregators like OLA and UBER in the NCT of Delhi, plying under city permits shall move to C.N.G. not later than 1st March, 2016.",['Conclusion'],,
It was submitted by #amicus_advocate# that one of the contributors to the pollution in the city of Delhi is dust that rises from the roads and pavements which are not fully developed.,['argument_amicus'],,
It was submitted that #respondants# could be directed to vacuum clean the roads which will substantially reduce the pollution levels.,['Fact'],,
To the credit of learned Counsel for the #respondants# and #respondants# and the Municipal Corporation of Delhi #Current Court# must mention that a direction to that effect was not opposed by anyone of them.,['Fact'],,
"As a matter of fact, #advocate_respondant# learned Counsel for the #respondants# submitted that the #respondants# is very keen to undertake these steps to reduce the pollution levels and ensure that paving of roadsides starts immediately.",['argument_respondant'],,
"Vacuum cleaning will, however, take some time as the #respondants# shall have to purchase vacuum cleaning vehicles/appliances for use on the roads.",['Fact'],,
"#Current Court# accordingly direct the #respondants# to take immediate steps for repair of pavements and make pavements wherever the same are missing and also to take immediate steps for procurement of the requisite vacuum cleaning vehicles for use on Delhi roads expeditiously but not later than 1st April, 2016.",['Conclusion'],,
It was argued by learned Counsel for the parties that one of the major contributors to the current pollution levels is the construction activities going on in the National Capital Region.,['Fact'],,
It was submitted that #respondants# and #respondants# concerned must be directed to take steps to enforce the #respondants# rules and norms against those engaged in such construction activities to prevent further rise of pollution levels.,['Fact'],,
#Current Court# see no reason to decline a direction to that effect.,['Observation_finding'],,
#respondants# norms regarding prevention of pollution by putting curtains and other devices at construction sites must be strictly enforced by the enforcement agencies concerned.,['Fact'],,
#Current Court# direct accordingly.,['Conclusion'],,
"It is also contended by learned Counsel for the parties that one of the contributors to the pollution is burning of solid waste by local bodies like Municipal Corporation of Delhi, NDMC. and institutions that generate such waste.",['Fact'],,
It was submitted that burning of solid waste was impermissible under the relevant rules and that lapses on the part of the concerned authorities in the matter of enforcing the said rules is contributing to the deteriorating situation.,['Fact'],,
"It was, therefore, prayed that authorities including the local bodies and institutions within the National Capital Region be directed to refrain from disposing of solid waste by burning such waste and to take steps for proper management/disposal of such waste in a scientific manner following the norms and the requirements of the relevant rules in that regard.",['Relief_Prayer'],,
#Current Court# see no reason to decline that prayer either.,['Observation_finding'],,
"#Current Court# accordingly direct that the #respondants# and the local bodies concerned including Municipal Corporation of Delhi, NDMC and all other institutions that are generating solid waste shall take steps to ensure that no part of such waste is burnt and that proper arrangements are made for disposal of such waste in a scientific way without causing any hazard to environment.",['Conclusion'],,
There are a few other suggestions also mooted by learned Counsel for NCT of Delhi with which #Current Court# are not dealing at present as learned Counsel for #respondants# and the #amicus# wanted some time to examine the same and make learned Counsel for #respondants# and the#amicus# submission.,['Fact'],,
learned Counsel for #respondants# and the#amicus# may do so on or before the next date of hearing.,['Fact'],,
"Mr. Shyam Divan, learned Counsel for the toll collector-SMYR Consortium LLP, prayed for early hearing of Mr. Shyam Divan (I.",['Other'],,
"A. Number 366) for modification of #Current Court#'s Order dated 9th October, 2015 as according to the learned Counsel, the diversion of vehicular traffic away from Delhi is seriously impacting the contract entered into by the#appellants# with Municipal Corporation of Delhi",['Fact'],,
"In the circumstances, therefore, while #Current Court# adjourn these proceedings to Tuesday, the 5th January, 2016 to be listed along with all pending applications including those filed by the toll collector, #Current Court# direct that steps that #Current Court# have indicated hereinabove shall be taken by all concerned in the right earnest notwithstanding any order to the contrary passed by any court or authority or Tribunal whatsoever.",['Conclusion'],,
"Post on 5th January, 2016.",['Other'],,
