sentence,label_actual,,
"Let the #respondants# of Punjab, Haryana and Uttar Pradesh and officials also explain that why the #respondants# of Punjab, Haryana and Uttar Pradesh and officials should not be asked to pay the compensation for tortious liability as the #respondants# of Punjab, Haryana and Uttar Pradesh and officials have acquiesced and due to the #respondants# of Punjab, Haryana and Uttar Pradesh and officials failure in preventing stubble burning which is in utter violation of the Public Trust doctrine, why the #respondants# of Punjab, Haryana and Uttar Pradesh and officials should not be held liable to compensate, and also the incumbents who are burning the stubble in spite of clear restrictions imposed by this Court and statutory prohibition.",['Conclusion'],,
#Current Court# also direct the Sarpanch of each and every Panchayat and SHO of the concerned area to prepare inventory of the incumbents who have burnt the stubbles in their fields.,['Conclusion'],,
"#Current Court# also direct the Sarpanch, Gram Panchayat as well as the concerned police of the area and local administration including the Collector and all subordinate authorities to ensure that no further stubble burning takes place.",['Conclusion'],,
"In case, any stubble burning takes place responsible machinery from top to bottom and Sarpanch, Gram Panchayat shall be liable for tortuous act and for not complying with the order passed by Court and let the Gram Panchayat also advise forthwith the villagers not to involve in stubble burning anymore and take appropriate action.",['Conclusion'],,
"#Current Court# also direct the #respondants#, #respondants# as well as the #respondants# to take immediate steps to take care of the emergent situation due to air pollution which has taken place.",['Conclusion'],,
"No doubt about it that everybody knows the situation, let immediate steps to take care of the emergent situation due to air pollution which has taken place be taken forthwith with the help of the experts.",['Conclusion'],,
#Current Court# direct the #respondants# Delhi as well as various corporations to work in tandem and to see that waste and garbage which is contributing to air pollution is tackled at war level.,['Conclusion'],,
The efforts should be made right from today without any loss of time.,['Other'],,
"Let the #respondants# consider as the #respondants# was suggested by Ms. Aprajita Singh, learned senior Counsel and the #amicus# that diesel vehicle should not enter DelhiDelhi.",['Conclusion'],,
Let the #respondants# immediately take immediate steps to take care of the emergent situation due to air pollution which has taken place in this regard as may be considered appropriate as the #respondants# has the power to do the needful taking care of the emergent situation.,['Conclusion'],,
With respect to demolition and construction activities #Current Court# direct that no demolition and construction activities take place in Delhi and NCR region.,['Conclusion'],,
"In case case is found that such activity is done, the local administration as well as the municipal authorities including the Zonal Commissioners, Deputy Zonal Commissioners shall be personally held responsible for all such activities.",['Other'],,
Deputy Zonal Commissioners have to act in furtherance of the Court's order and to ensure that no such activity takes place.,['Other'],,
#Current Court# are informed that use of coal based industries have been stopped.,['Observation_finding'],,
In case any violation of this is found the concerned person including Zonal Deputy Commissioner would be liable for violation of the order of the Court and liable to be punished for contempt of the Court.,['Other'],,
"It was also pointed out by Mr. Sanjiv Sen, learned senior Counsel, that during odd/even scheme in Delhi more use of two wheelers and three wheelers has taken place and they are being plied more causing equal pollution, as such no useful purpose is being served by stopping the use of certain vehicles only on the basis of odd and even numbers.",['Fact'],,
"He has also pointed out that it would be appropriate to stop the use of diesel vehicle, in case it is necessitated as the diesel vehicles cause more pollution as compared to petrol and CNG vehicles.",['Fact'],,
Let the #respondants# explain this aspect and file the data in this regard in the Court on the basis of the previous experience and whether if three wheelers and taxies are plying more on road during such restriction and relevant data be placed.,['Conclusion'],,
During Odd/Even Scheme what is the difference being caused by stopping use of four wheelers when various other contributory factors are not taken care of by #respondants#.,['Fact'],,
"An affidavit has been filed by the#respondants#and Forest, in which in paragraph 10 following facts have been mentioned.",['Fact'],,
"Air quality, winter inspections 2019-20 status till 31.10.2019 is extracted hereunder:",['Other'],,
AIR QUALITY WINTER INSPECTIONS' (2019-2020) STATUS - till 31.10.19,['Other'],,
Total complaints lodged: 1646,['Other'],,
Total inspections - 249,['Other'],,
Major Sources reported,['Other'],,
Prominent districts reporting above mentioned major violations:,['Other'],,
Major polluting activities defined in identified hotspot regions,['Other'],,
Jahangirpuri,['Other'],,
• Open dumping of garbage & C&D,['Other'],,
• Traffic congestion,['Other'],,
Rohini,['Other'],,
• Road dust,['Other'],,
• Open dumping of garbage,['Other'],,
Bawana,['Other'],,
• C&D & Unpaved roads,['Other'],,
• Open dumping of garbage & road dust,['Other'],,
Ashok Vihar,['Other'],,
• Open dumping of garbage & C&D,['Other'],,
• Road dust,['Other'],,
Wazirpur,['Other'],,
• Open dumping of garbage,['Other'],,
• C&D,['Other'],,
Ashok Vihar,['Other'],,
• Traffic congestion,['Other'],,
• C&D,['Other'],,
• Open dumping of garbage & road dust,['Other'],,
Ashok Vihar,['Other'],,
• C&D,['Other'],,
Punjabi Bagh,['Other'],,
• C&D,['Other'],,
Mundka,['Other'],,
• Unpaved roads,['Other'],,
• C&D and industrial waste dumping,['Other'],,
Narela,['Other'],,
• Industrial waste - dumping & burning,['Other'],,
• Garbage-dumping & burning,['Other'],,
Okhla,['Other'],,
• Open dumping of garbage,['Other'],,
• Open dumping of industrial waste and C&D,['Other'],,
Dwarka,['Other'],,
• C&D,['Other'],,
• Unpaved road,['Other'],,
Mayapuri,['Other'],,
• Unpaved road,['Other'],,
• Road dust,['Other'],,
Sahibabad,['Other'],,
• Unpaved road,['Other'],,
• Road dust,['Other'],,
• Open waste dumping,['Other'],,
• C&D,['Other'],,
Udyog Vihar,['Other'],,
• Open dumping of garbage,['Other'],,
• Unpaved roads,['Other'],,
Faridabad,['Other'],,
• C&D,['Other'],,
• Open dumping of garbage,['Other'],,
• Unpaved roads,['Other'],,
• Open burning,['Other'],,
• Industrial waster dumping,['Other'],,
"As per the Air Quality Inspection Construction and demolition activities in Delhi/NCR region causing damage in NOIDA, Faridabad, Gurugram, Ghaziabad as well as instances of Delhi have also been mentioned.",['Other'],,
Construction and demolition,['Other'],,
There is open dumping of waste/garbage.,['Other'],,
Unpaved road/pit.,['Other'],,
Road dust.,['Other'],,
Garbage burning.,['Other'],,
Traffic congestion.,['Other'],,
"#Current Court# direct that construction, demolition and activities be stopped forthwith as well as garbage burning.",['Conclusion'],,
"In case, any person is found in construction and demolition activity and garbage burning in Delhi and NCR region, any person/she shall be penalized.",['Other'],,
"Any person is doing construction and demolition activity in violation of this order, shall be penalized with ` 1 Lac for such activity.",['Other'],,
"For garbage burning he/she shall be penalized with ` 5,000/- and besides liable for violation of the order passed by this Court to be dealt with in accordance with law.",['Fact'],,
"With respect to open dumping of waste and garbage, #Current Court# direct the #respondants# as well as the concerned Municipal Corporation to chalk out immediate plan and to ensure that waste and garbage to be removed to safe places forthwith and also to ensure that no open dumping takes place.",['Conclusion'],,
#Current Court# direct Zonal Deputy Commissioner to be responsible with other officers in this regard.,['Conclusion'],,
"Let road-maps be prepared so as to provide proper amenities in order to prevent open dumping of waste and garbage, and be placed before this Court within four weeks.",['Conclusion'],,
For taking care of the road dust let water sprinklers/dust suppressors be used on the roads.,['Conclusion'],,
An IIT expert suggested about the appropriate water pressure for the sprinklers: At what pressure water should be sprinkled so as to reduce the pollution and dust so that it does not add to the pollution.,['Other'],,
Let the Corporations act on advice of the expert of IIT.,"['Observation_finding', 'Conclusion']",,
"Such roads where traffic congestion is more, let traffic plan be also prepared in such a manner so that there is no extra burden on a particular road so that traffic congestion is taken care of.",['Conclusion'],,
It is for the concerned traffic authorities to take immediate steps in this regard.,['Other'],,
"Since #Current Court# are fixing the liability on the person responsible for inaction at the village level as well as three States in the NCR regions as well as Delhi, let the widest publicity by all means of publication that is, Television, Media, newspapers, Radio be made.",['Conclusion'],,
In Gram Panchayats by beat of drums also and other modes to ensure that villagers are made aware of villagers responsibility and liability towards the other humans so that villagers do not involve in such acts.,['Other'],,
"Let the Gram Panchayat, police station, district and taluk levels by the concerned administration take steps in this regard.",['Conclusion'],,
Let the #respondants# also take the requisite steps to extinguish the stubbles which are burning and for that let State Level High Level Committee meet forthwith and take appropriate decision and implement appropriate decision.,['Conclusion'],,
Steps taken be informed to Court on 06.11.2019 by the concerned Chief Secretaries of the three States and #respondants#.,['Fact'],,
Let the concerned authorities of the #respondants# meet forthwith and take a call in this regard with respect to industrial activities which are causing pollution how to control this regard.,['Conclusion'],,
#Current Court# also direct all pollution control Boards of three States and #respondants# that polluting industries/activities against norms are put to halt forthwith.,['Conclusion'],,
"#Current Court# was also submitted by Messrs Sanjiv Sen and Gopal Sankaranarayanan, learned senior Counsel that in certain States generators are also being used which increase pollution mainly due to cut off of the electricity supply.",['Fact'],,
Generators in Delhi also add to pollution in Delhi as well as in NCR region.,['Other'],,
Let the #respondants# #respondants# Delhi ensure that electricity is not cut so that generators are not used and let no generators be used till next date of hearing except in emergency/healthcare services.,['Conclusion'],,
"Let the #respondants#, NCT of Delhi and also the #respondants# prepare a road map for preventing this kind of situation in future and be placed before Court, within three weeks.",['Conclusion'],,
Let the Action Taken Report be submitted within four weeks.,['Conclusion'],,
Directions/order to be effective unless otherwise ordered.,['Other'],,
List on 06.11.2019 at 3.30 PM,['Other'],,
REST OF THE MATTERS,['Other'],,
List on 08.11.2019.,['Other'],,
