sentence,label_actual,,
The hazardous levels of air pollution in the last few weeks has spared very few from The hazardous levels of air pollution in the last few weeks ill effects.,['Other'],,
"The life of the citizens of NCR was brought to a virtual standstill, not to speak about the plight of the thousands of mute flora and fauna in NCR.",['Other'],,
"Schools were declared shut, denizens of the city advised to stay indoors, construction activities stopped, power stations shut and ban imposed on burning of garbage and agricultural waste.",['Other'],,
The fall in air quality has had a significant impact on people's lifestyle as well.,['Other'],,
The rising costs to protect against air pollution are substantial.,['Other'],,
It has come to #Current Court#'s notice that people are queuing up to purchase protective masks and air purification systems in the wake of dense smog all over NCR.,['Fact'],,
"In short, the capital was 'smogged' into an environmental emergency of unseen proportions.",['Other'],,
"The adverse effects of these extreme levels of air pollution spare no one-the young, the old, the infirm and even the future generations.",['Other'],,
A study of the data of the Global Health Depository of the World Health Organization reveals that #respondants# has the world's highest death rate from chronic respiratory diseases and that about 1.5 million people in #respondants# die annually due to indoor and outdoor pollution [see Delhi Wakes up to an Air Pollution Problem.,['Fact'],,
"an Air Pollution Problem Cannot Ignore, 15.2.2015, The New York Times].",['Other'],,
"The Kolkata-based Chittaranjan National Cancer Institute (CNCI), in a study commissioned and handed over to the #respondants#, found that key indicators of respiratory health, lung function to palpitation, vision to blood pressure, of children in Delhi, between four and 17 years of age, were worse off than their counterparts elsewhere.",['Fact'],,
"The Kolkata-based Chittaranjan National Cancer Institute (CNCI) also found that more than 40 percent of the school children suffer from lung damage [see Landmark Study Lies Buried, 2.4.2015, The #respondants#n Express].",['Fact'],,
"#Current Court# note with apprehension that there are nascent studies that suggest that pollution can lower children's I.Q., hurt children test scores and increase the risks of autism, epilepsy, diabetes and even adult-onset diseases like multiple sclerosis [see Holding Your Breath in #respondants#, 29.5.2015, The New York Times].",['Observation_finding'],,
has been brought to #Current Court#'s notice that the severe air pollution in the NCR is leading to multiple diseases and other health related issues amongst the people.,['Observation_finding'],,
"It is said that the increase in respiratory diseases like asthma, lung cancer, bronchitis etc.",['Other'],,
is primarily attributable to the worsening air quality in the NCR.,['Other'],,
The damage being caused to people's lungs is said to be irreversible.,['Other'],,
"Other health related issues like allergies, temporary deafness are also on the rise.",['Other'],,
"Various experts have pointed towards multiple adverse effects of air pollution on human health like premature deaths, rise in mortality rates, palpitation, loss of vision, arthritis, heart ailments, cancer, etc.",['Other'],,
"When #Current Court# refer to these extreme effects, #Current Court# are not merely referring to the inconvenience caused to people, but to abject deprivation of a range of constitutionally embedded rights that the residents of the NCR ought to have enjoyed.",['Fact'],,
"Needless to state, the grim situation of air quality adversely affected the right to education, work, health and ultimately, the right to life of the citizens, and this Court is constitutionally bound to address the citizens grave concerns-May #Current Court# remind ourselves, that this is not the first time that this Court this Court was impelled into ensuring clean air for the citizens of the capital region [see M.","['Legal_Principles', 'Fact']",,
C. Mehta v #respondants#: MANU/SC/0375/1998 : 1998(6) SCC 60 and MANU/SC/1590/1998 : 1998(9) SCC 589; M.C. Mehta v #respondants# MANU/SC/1324/1998 : 1998 (8) SCC 648; M.C. Mehta v #respondants# MANU/SC/1151/1998 : 1998(8) SCC 206].,['Fact'],,
"During the festival-marriage season in Delhi, that is between October and February, a report suggests that more than 40 recognized and other dangerous forms of firecrackers are used [see Fireworks make Diwali a Dangerous Festival for All, 4.11.2015, Down to Earth].",['Other'],,
"more than 40 recognized and other dangerous forms of firecrackers are used [see Fireworks make Diwali a Dangerous Festival for All, 4.11.2015, Down to Earth].",['Other'],,
"release a deadly concoction of fumes into an almost-still winter air in Delhi, causing extreme air pollution during this time.",['Other'],,
These fire crackers apart from causing acute air pollution also cause severe noise pollution.,['Other'],,
"A study suggests that fireworks emit fine particles of various elements like Copper, Barium, Strontium, Magnesium and Potassium, all of which are used to provide the colour and glitter to fireworks [see The Impact of Fireworks on Airborne Particles, Atmospheric Environment, Volume 42, Issue 6, 2008, pages 1121-1132].",['Other'],,
The latest report1 by the #respondants# (#respondants#) on the ambient air quality during the Diwali period shows that air pollution across the capital has reached record levels and has become intolerable.,['Fact'],,
"#Current Court# find that the air quality in NCR is mostly poor as per the standards prescribed by the #respondants#, but the air quality in NCR is mostly poor as per the standards prescribed by the #respondants# becomes much worse during Diwali.",['Observation_finding'],,
The concentrations of PM 2.5 and PM 10 which are indicators of air quality have shown considerable increase in the region.,['Other'],,
The following tables show the actual PM 2.5 and PM 10 levels in Delhi during the Diwali 2016 period according to the #respondants# report.,['Fact'],,
the #respondants# report indicates that air pollution levels across the region rises by about 4-5 times on Diwali as a consequence of burning of fireworks.,['Fact'],,
"Numerous accidents take place due to unregulated manufacture, storage and transport of fireworks resulting in substantial damage to life and property.",['Other'],,
"Further, unsupervised bursting of fireworks also leads to many accidents where unfortunately most victims are children.",['Other'],,
"most victims are a source of most victims, air pollution and noise pollution.",['Other'],,
Something that is meant to be a celebration seems to be destroying the peace and tranquility which is necessary for rest.,['Other'],,
"Grievance was made before #Current Court# about the thousands, even a lakh of crackers on one string going off at night; and several such strings going off in the neighborhood, totally unmindful of the aged, the tender and the ill.",['Fact'],,
"All this firework, even that which is not noisy, leaves the ambient air thick with noxious particles.",['Other'],,
"Marriage processions, barats, passing through an area generated the same kind of noise and leave behind the same kind of air, by the use of fire crackers.",['Other'],,
"It is not necessary to speculate if those who suffer send those who suffer good wishes for the event, or to those 'celebrating' Diwali in this way.",['Other'],,
#Current Court# are conscious that #Current Court# are dealing with time honoured ways of celebrating certain occasions.,['Fact'],,
The#appellants#s and every member of the Bench and the Bar also celebrate in the same way.,['Fact'],,
"But does that justify the continuance of this manner of celebration, when the quality of air in the region is so poor and injurious to health and well being and is destroying essential components of the freedom to live a healthy life?",['Other'],,
In any case till the quality of air improves #Current Court# do not pronounce finally on this question at this stage.,['Fact'],,
"It is however certain that, now, when the Air Quality Index in the NCR is abysmally and threateningly severe, allowing free trade in fireworks which is a major source of noise and air pollution and is causing immense harm to the lives and health of citizens, and allowing availability of such fireworks or explosives constitutes a serious invasion of the Freedoms and Rights conferred on citizens by Part III of the Constitution of #respondants#.",['Fact'],,
Such an invasion is all the more deleterious towards the rights and freedom of the poor and the underprivileged who must breathe such air without any means of protecting themselves.,['Other'],,
There is no doubt that protecting citizens (including those who use fireworks) by making these unavailable in the market would require the suspension of trade of a miniscule Section of the population.,['Other'],,
Maybe protecting citizens (including those who use fireworks) by making these unavailable in the market would require the suspension of trade of a miniscule Section of the population have acquired stocks for sale or obtained credit for protecting citizens (including those who use fireworks) by making these unavailable in the market would require the suspension of trade of a miniscule Section of the population business.,['Other'],,
"#Current Court# are however of the view, that balancing the vital interests of the vast majority of citizens against the commercial interests of a few, the balance must heavily tilt in favour of citizens in general.",['Observation_finding'],,
"#Current Court# are aware that #Current Court# are only issuing interim directions, and much is left to be heard, discussed and said about the rival claims and contentions.",['Fact'],,
"What is however indisputable is that the harmful effects of fireworks on the ambient air and the lungs, eyes and ears of people.",['Other'],,
"What is also obvious is the extreme nuisance, noise the fireworks cause to citizens particularly the ailing and the aged.",['Other'],,
"Therefore, though much can be argued as always about the significance and even joy of bursting fireworks.",['Other'],,
"But at the same, prima facie, a just constitutional balance, must overwhelmingly prioritize the harmful effects of this hazardous air on present and future generations, irreversible and imperceptible as they are, over the immediate commercial constraints of the manufacturers and suppliers of fireworks.",['Other'],,
"Secondly, this Court recognizes that the duty to ensure a healthy environment not only falls on the State in terms of Article 48-A of the Constitution of #respondants# but also on all citizens Under Article 51A(g) of the Constitution of #respondants#.",['rationale'],,
"this Court has previously held that fundamental duties in Part IV A of the Constitution of #respondants# could be a guiding factor in testing the reasonableness of restrictions Under Article 19(2)-(6) of the Constitution of #respondants# #respondants# [See State of Gujarat v Mirzapur Moti Kureshi Kassab Jamat MANU/SC/1352/2005 : (2005) 8 SCC 534; para 58] The principle of inter-generational equity, recognized and applied by this Court in a number of decisions, beaconing #Current Court# to the health and needs of the future generation, also favours the issuance of interim directions.",['rationale'],,
"Lastly, the precautionary principle, affirmed by this Court in Vellore Citizens Welfare Forum v #respondants# MANU/SC/0686/1996 : (1996) 5 SCC 647, mandates that where there are threats of serious and irreversible damage, lack of scientific certainty should not be used as a reason for postponing measures to prevent environmental degradation.",['Fact'],,
C. Mehta v #respondants#: MANU/SC/0375/1998 : 1998(6) SCC 60 and MANU/SC/1590/1998 : 1998(9) SCC 589; M.C. Mehta v #respondants# MANU/SC/1324/1998 : 1998 (8) SCC 648; M.C. Mehta v #respondants# MANU/SC/1151/1998 : 1998(8) SCC 206].,['Fact'],,
The mechanism of the law in this regard is clear.,['Other'],,
"Rule 1182 of the Explosive Rules, 2008, framed under the Explosives Act, 1884 provides for the manner in which licenses issued under the Explosives Act to store and sell explosives could be suspended or cancelled.",['Legal_Principles'],,
Sub-rule (5) thereof specifically confers on the #respondants# a power to suspend or cancel a license if the #respondants# considers that it is in public interest.,['Fact'],,
This provision also makes This provision clear that an opportunity to hear the licensee could be dispensed with if the #respondants# considers that in public interest.,['Fact'],,
"this Court finds that the grave air quality situation in NCR is one such case, where this Court, can intervene and suspend the licenses to store and sell fireworks in the NCR.",['Observation_finding'],,
#Current Court# direct the #respondants# to:,['Conclusion'],,
"(i) Suspend all such licenses as permit sale of fireworks, wholesale and retail within the territory of NCR.",['Conclusion'],,
(ii) The suspension shall remain in force till further orders of this Court.,['Conclusion'],,
(iii) No such licenses shall be granted or renewed till further orders.,['Conclusion'],,
"In addition to the above, #Current Court# direct the #respondants# to study and prepare a report on the harmful effects of the materials which are currently being used in the manufacture of fireworks.",['Conclusion'],,
a report on the harmful effects of the materials which are currently being used in the manufacture of fireworks shall be submitted within a period of three months to this Court.,['Fact'],,
"1#respondants# Deepawali Monitoring Report, 2016",['Fact'],,
"2Suspension and revocation or cancellation of licence.--(1) Every licence granted under these Rules shall--(I) stand cancelled, if-- (a) the licensee has ceased to have any right for the lawful possession over the licensed premises; (b) the licensee is convicted and sentenced under any criminal offences or ordered to execute under Chapter VIII of the Code of Criminal Procedure, 1973 (2 of 1974), a bond for keeping peace for good behaviour.",['Other'],,
"(II) stand cancelled, if the no-objection certificate is cancelled by the authority issuing the same or District Magistrate or the State Government in accordance with Rule 115.",['Other'],,
"(iii) be liable to be suspended or cancelled by an order of the licensing authority for any contravention of the Act or these Rules or of any condition contained in such licence, or by order of the #respondants#, if it is satisfied that there are sufficient grounds for doing so: Provided that before suspending or cancelling a licence under Rule 115, the holder of the licence shall be given an opportunity of being heard.",['Fact'],,
(2) The suspension or cancellation shall take effect from the date specified therein.,['Other'],,
(3) An order of suspension or revocation of a licence shall be deemed to have been served if sent by post to the address of the licensee entered in the licence.,['Other'],,
(4) The suspension of a licence shall not debar the holder of the licence from applying for the renewal.,['Other'],,
"(5) Notwithstanding anything contained in Sub-rule (1), an opportunity of being heard may not be given to the holder of the licence the licence before the licence is suspended or cancelled in cases--(i) where the licence is suspended by a licensing authority as an interim measure for violation of any of the provisions of the Act or these Rules or of any conditions contained in such licence and in his opinion such violation is likely to cause imminent danger to the public: Provided that where a licence is so suspended, the licensing authority shall give the holder of the licence an opportunity of being heard before the order of suspension is confirmed; or (ii) where the licence is suspended or cancelled by the #respondants#, if that the #respondants# considers that in the public interest or in the interest of the security of the State, such opportunity should not be given.",['Fact'],,
(6) A licensing authority or the #respondants# suspending or cancelling a licence shall record a licence reason for so doing in writing.,['Fact'],,
"* Related Supreme Court Judgment/Order MANU/SC/1191/2018, MANU/SC/1276/2017, MANU/SC/1141/2017, MANU/SCOR/34482/2018, MANU/SCOR/26060/2018, MANU/SCOR/00427/2018, MANU/SCOR/10057/2018, MANU/SCOR/52569/2017, MANU/SCOR/52321/2017, MANU/SCOR/41032/2017, MANU/SCOR/41748/2017, MANU/SCOR/24919/2017, MANU/SCOR/26970/2017, MANU/SCOR/16593/2017, MANU/SCOR/42448/2015, MANU/SCOR/42449/2015, MANU/SCOR/42450/2015, MANU/SCOR/42451/2015 and MANU/SCOR/39552/2016",['Other'],,
