sentence,label_actual,,
The Ordinance made the prior approval of the State Government necessary for de-reservation of reserved forests and for use of forest-land for non-forest purposes.,['Other'],,
The Ordinance also provided for the constitution of an advisory committee to advise the State Government with regard to grant of such approval.,['Other'],,
"Apart from pointing out the provisions of the aforesaid Act, The #appellants# also protested that the population living in the areas mentioned above is being deprived of the right to live in a clean and pollution free environment and, therefore, the population living in the areas mentioned above is being deprived of the right to live in a clean and pollution free environment and, therefore, their fundamental rights protected under Article 21 of the Constitution of #respondants# are being violated fundamental rights protected under Article 21 of the Constitution of #respondants# are being violated.",['argument_appellant'],,
The #appellants# pointed out that the preservation and protection of forests is recognized as essential for maintaining a clean and pollution free environment.,['argument_appellant'],,
"The #appellants# further pointed out that the rain forests, which are found only in the southern part of the Western Ghats contain several rarest species of plants and animals and also the main source of water supply to the rivers flowing from the Western Ghats.",['argument_appellant'],,
The large scale denuding of the green cover on the Western Ghats has resulted in shortage of water in the rivers flowing from the Ghats and has adversely affected the people living on the water flowing from the rivers flowing from the Ghats.,['argument_appellant'],,
"This apart, This was pointed out that forests are the main source of livelihood for a large number of people, who live within and around the forests.",['argument_appellant'],,
This was also pointed out that the forests are the source of life and the plants and animals contained within it are useful for enhanced quality of life enjoyed by mankind.,['argument_appellant'],,
"The bio-diversity of the rain forest, it was emphasized, has to be preserved for the welfare and well being of future generations of mankind.",['Other'],,
"The #appellants# was constrained to move this Court in the present writ petition being so perturbed by the large scale destruction of the forests and other natural resources found in the three States namely Tamil Nadu, Karnataka and Kerala.",['Fact'],,
"The #appellants# was lamented that all the protective legislation enacted by #respondants# are nothing more than statements in the statute books, in as much as the forest land and the forest land wealth are being plundered everyday.",['Fact'],,
"#appellants# pointed out that the forest land can no longer be denied that well organized rackets exist between the forests authorities, timber contractors and the local authorities which are facilitating the cutting and removal of trees and timber in gross violation of Forests Conservation Act.",['argument_appellant'],,
"The #appellants# has given details of the manner in which individuals, contractors and firms were clandestinely permitted to trespass and plunder the forest area for the invaluable Rosewood trees.",['Fact'],,
It was stated that each tree commands a price of Rs.15 to 20 Lakhs in the market.,['Fact'],,
"When all the efforts of all the concerned individuals, NGOs and other social activists failed, the #appellants#s were constrained to knock on the doors of this Court by way of writ petition under Article 32 of the Constitution of #respondants#.",['rationale'],,
The prayers made in the aforesaid writ petitions are as under:,['Relief_prayer'],,
"(a) issue an appropriate writ, order or direction directing the #respondants# to take steps to stop all felling and clearing activities in the forests of Nilgiris District in the #respondants#.",['Relief_prayer'],,
"(b) issue an appropriate writ, order or direction directing the #respondants# 2 to 5 to stop conversion of forest lands to plantation or other purposes.",['Relief_prayer'],,
"(c) issue an appropriate writ, or direction directing #respondants# 2 to 5 to take steps to remove all unauthorised and illegal occupants of forest land in the Nilgiri District of Tamil Nadu.",['Relief_prayer'],,
"(d) issue an appropriate writ, order direction directing#respondants# 2 to 5 to stop the transport and removal of timber from the forests in the Nilgiri District.",['Relief_prayer'],,
"(e) issue an appropriate writ, order direction to appoint a committee for assessing the damage caused to the forest in the western ghats in the #respondants#, Karntaka and Keral and in particular the hills of the Nilgiris mountain.",['Relief_prayer'],,
(f) Pass such other and further orders.,['Other'],,
"Understandably disturbed by the horrendous fact situation narrated in the writ petition, this Court issued notice to not only the concerned States but also to other States.",['Fact'],,
"Thereafter, the writ petition is pending.",['Fact'],,
"In the writ petition, Interlocutory Applications have been filed seeking either general or specific directions in relation to various issues concerning the protection and improvement of environment.",['Fact'],,
"The subjects covered by Interlocutory Applications at various stages ranged from protection of existing forest cover; improvement in the forest cover; protection of lakes, rivers and wild life; and protection of flora and fauna and the ecological system of the country.",['Other'],,
this Court this Court has been continuously monitoring the enforcement of the protected measures directed to be taken by the various Central/State authorities on the basis of the recommendations made by the relevant expert bodies.,['Fact'],,
"On 29th October, 2002, this Court this Court considered IA Number 566, in which this Court this Court had taken suo-moto notice on the Statement of Mr. K.N. Rawal, Additional Solicitor General to the effect that the amount collected by various States from the user agencies to whom permissions were granted for using forest land for non-forest purposes, was not being utilized for such compensatory afforestation.",['Fact'],,
It was pointed out that moneys paid by user agencies to #respondants# for compensatory afforestation were utilized for such afforestation only to the extent of 63% of the funds actually realized by #respondants#.,['argument_respondant'],,
The shortfall even at that time was nearly Rs. 200 crores.,['Other'],,
"this Court, therefore, recorded that on the next date, this Court would consider as to how The shortfall was to be made good.",['Fact'],,
"The shortfall was directed that the MoE and Forest should formulate a Scheme whereby, whenever any permission is granted for change of user of forest land for non-forest purposes, and one of the conditions of any permission is that, there should be compensatory afforestation, then the responsibility for the same is that of the user-agency and should be required to set apart a sum of money for doing the needful.",['Other'],,
"It was further provided that in such a case, #respondants# will have to provide or make available land on which forestation can take place.",['Fact'],,
"This land may have to be made available either at the expense of the user-agency or of #respondants#, as #respondants# may decide.",['Fact'],,
This land was further directed that the scheme which is framed by the #respondants# should be such as to ensure that afforestation takes place as per the permissions which are granted and there should be no shortfall in respect thereto.,['Fact'],,
"It was also brought to the notice of this Court on the basis of the statement placed on record in IA Number 419 and 420 that the funds accumulated for diverting forest area for non-forest purposes, compensatory afforestation, although actually received, had not been appropriately utilized.",['Fact'],,
#respondants# examined this question.,['Fact'],,
"The report, inter alia, provided that there should be a change in the manner in which the funds are released by the #respondants# relating to Compensatory Afforestation.",['Fact'],,
"#respondants# #respondants # recommended that #respondants# would be desirable to create a separate fund for Compensatory Afforestation, wherein all the money received from the user-agencies are to be deposited and subsequently released directly to the implementing agencies as and when required.",['argument_respondant'],,
the funds received from a particular State would be utilized in the same State.,['Other'],,
There was a consensus among the #respondants# that such a fund be created.,['Fact'],,
a consensus among the #respondants# that such a fund be created was also recommended that the funds should not be a part of general revenues of the Union or all the States or of the Consolidated Funds of #respondants#. ,['Fact'],,
#respondants# also contemplated the involvement of user-agencies for Compensatory Afforestation.,['Fact'],,
"#respondants# #respondants# dated 5th September, 2002 made eight recommendations which were accepted by the #respondants# in an affidavit filed in response to #respondants#. the #respondants## further stated, in an affidavit filed in response to the aforesaid report, that major institutional reorganization of the present mechanism has to be undertaken.",['argument_respondant'],,
that major institutional reorganization of the present mechanism was proposed that comprehensive rules will be framed which will inter alia relate to the procedure and compensation.,['Other'],,
that major institutional reorganization of the present mechanism was also proposed that there shall be a body for the management of the Compensatory Afforestation Fund (CAF).,['Other'],,
"The suggestion of the #respondants# was that CAF would be composed of a Director General of Forest; Special Secretary, who would be the ex-officio Chairman and Inspector General of Forest, who would be the ex-officio Member Secretary.",['Fact'],,
#respondants# #respondants# was accepted and this Court made the following recommendations:,['Fact'],,
(a) The #respondants# shall within eight weeks from today frame comprehensive rules with regard to the constitution of a body and management of the Compensatory Afforestation funds in concurrence with the Central Empowered Committee.,['Fact'],,
the following recommendations:,['Other'],,
(a) The #respondants# shall within eight weeks from today frame comprehensive rules with regard to the constitution of a body and management of the Compensatory Afforestation funds in concurrence with the Central Empowered Committee shall be filed in this Court this Court within eight weeks form today.,['Fact'],,
Necessary notification constituting this body will be issued simultaneously.,['Other'],,
(b) Compensatory Afforestation Funds which have not yet been realised as well as the unspent funds already realised by the States shall be transferred to this body within six months of this body constitution by the respective states and the user-agencies.,['Other'],,
"(c) In addition to above, while according transfer under Forest Conservation Act, 1980 for change in user-agency from all non-forest purposes, user-agency shall also pay into the Compensatory Afforestation Fund (CAF) the net value of the forest land diverted for non-forest purposes.",['Other'],,
the net value of the forest land diverted for non-forest purposes is to be recovered at the rate of Rs. 5.80 lakhs per hectare to Rs. 9.20 lakhs per hectare of forest land depending upon the quantity and density of forest land in question converted for non-forest use.,['Other'],,
This will be subject to upward revision by the MoE and Forests in consultation with Central Empowered Committee as and when necessary.,['Other'],,
"(d) A 'Compensatory Afforestation Fund' shall be created in which all the monies received from the user-agencies towards compensatory afforestation, additional compensatory afforestation, penal compensatory afforestation, net present value of forest land, Catchment Area Treatment Plan Funds, etc shall be deposited.",['Other'],,
"The rules, procedure and composition of the body for management of the Compensatory Afforestation Fund shall be finalised by the MoE and Forests with the concurrence of Central Empowered Committee within one month.",['Other'],,
"(e) The funds received from the user-agencies in cases where forest land diverted falls within Protected Areas that is, area notified Under Section 18, 26A or 35 of the Wild Life (Protection) Act, 1972, for undertaking activities related to protection of bio-diversity, wildlife, etc, shall also be deposited in the Compensatory Afforestation Fund (CAF).",['Other'],,
Such monies shall be used exclusively for undertaking protection and conservation activities in protected areas of the respective States/Union Territories.,['Other'],,
(f) The amount received on account of compensatory afforestation but not spent or any balance amount lying with the States/Union Territories or any amount that is yet to be recovered from the use-agency shall also be deposited in the Compensatory Afforestation Fund (CAF).,['Other'],,
"(g) Besides artificial regeneration (plantations), the Compensatory Afforestation Fund (CAF) shall also be utilised for undertaking assisted natural regeneration, protection of forests and other related activities.",['Other'],,
"For this purpose, site. specific plans should be prepared and implemented in a time bound manner.",['Other'],,
"(h) The user agencies especially the large public sector undertaking such as Power Grid Corporation, N.T.P.C., etc which frequently require forest land for N.T.P.C., etc projects should also be involved in undertaking compensatory afforestation by establishing Special Purpose Vehicle.",['Other'],,
"Whereas the private sector user agencies may be involved in monitoring and most importantly, in protection of compensatory afforestation.",['Other'],,
Necessary procedure for this purpose would be laid down by the MoE and Forests with the concurrence of the Central Empowered Committee.,['Other'],,
(i),['Other'],,
Plantations must use local and indigenous species since exotics have long term negative impacts on the environment.,['Other'],,
(j) An independent system of concurrent monitoring and evaluation shall be evolved and implemented through the Compensatory Afforestation Fund to ensure effective and proper utilisation of funds.,['Other'],,
"Keeping in view the aforesaid representation, the #respondants# issued a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986.",['argument_respondant'],,
"a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986 provides that there shall be a governing body.",['Legal_Principles'],,
"Minister of Environment and Forests, #respondants# is the Chairman.",['Fact'],,
"Apart from the members who are taken from the level of Secretary, #respondants# to the level of Inspector General of Forest, the Governing Body also includes an eminent professional ecologist, not being from the Central and the State Government for a period of 2 years of time, but for two consecutive terms.",['Fact'],,
"a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986 also provides for an executive body having seven members with Director General of Forests and Special Secretary, #respondants #, #respondants # as the Chairman.",['Legal_Principles'],,
"a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986 elaborately provides the power and functions of the Governing Body; power and functions of the Governing Body; Management of the Funds; Disbursement of funds; monitoring and evaluation of works.",['Legal_Principles'],,
"a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986 also provides that every State or the Union Territory shall have a Steering Committee and a Management Committee.",['Legal_Principles'],,
"a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986 also provides the powers and functions of the Central Empowered Committee and the State Management Committee.",['Legal_Principles'],,
The jurisdiction of the CAMPA is throughout #respondants#.,['Fact'],,
" Unfortunately, a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986 has only remained on paper and a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority",['Fact'],,
"Under Section 3(3) of the Environment (Protection) Act, 1986 has not been made functional till date by the #respondants#.",['Fact'],,
"this Court this Court again examined the entire issue in relation to the decline in environment quality due to increasing pollution, loss of vegetation cover and biological diversity, excessive concentrations of harmful chemicals in the ambient atmosphere and in food chains, growing risk of environmental accidents, and threats to life support system, for the protection of which the Environment (Protection) Act, 1986 had been enacted.",['Fact'],,
"A comprehensive judgment was given in IA Number 826 in IA Number 566 in W.P. (C) No. 202 1995 on 26th September, 2005.",['Other'],,
"this Court noticed the statutory provisions contained in the Forest Conservation Act, 1980, Environment (Protection) Act, 1986, and Water Prevention and Control of Pollution Act, 1974.",['Fact'],,
this Court also noticed that large sums of money which had been payable by user-agencies in cases where approval had been granted for diverting forest land that stipulated for compensatory afforestation were not being used.,['Fact'],,
large sums of money which had been payable by user-agencies in cases where approval had been granted for diverting forest land that stipulated for compensatory afforestation were not being used is further noticed by this Court that certain rates had been fixed per hectare of forest land depending on the quality and density of forest land in question converted for non-forestry use.,['Fact'],,
"After detailed examination of the issues related to the payment of Net Present Value (NPV) and Compensatory Afforestation Fund, this Court this Court upheld the constitutional validity of the payment to CAMPA under a notification on 23rd April, 2004 constituting a ""Compensatory Afforestation Funds Management and Planning Authority (CAMPA)"" as an authority Under Section 3(3) of the Environment (Protection) Act, 1986 dated 23rd April, 2004.",['Fact'],,
It was held that the payment of NPV is for the protection of environment.,['Fact'],,
"It was further held that the natural resources are not the ownership of any one #respondants# or individual, public at large is It beneficiary.",['Fact'],,
"Therefore, the contention that the amount of NPV shall be made over to the #respondants# was rejected.",['Fact'],,
this Court also constituted a Committee of Experts (Kanchan Chopra Committee) to formulate a practical methodology for determining NPV payable for various categories of forest and the project which deserves to be exempted from payment of NPV.,['Fact'],,
"As noticed earlier, huge amount of money received from the user-agencies towards the NPV, Compensatory Afforestation etc were lying with various authorities without any effective control and monitoring as the CAMPA notification had not been made operational by the #respondants#.",['Fact'],,
this Court reiterated the ratio of M.C. Mehta v Kamal Nath and Others MANU/SC/1007/1997 : 1997 (1) SCC 388 that it is the duty of the State to preserve the natural resources in the natural resources pristine purity.,['Legal_Principles'],,
The Doctrine of Public Trust was re-enforced.,['Legal_Principles'],,
"The Doctrine of Public Trust was emphasized that The Doctrine of Public Trust Public Trust is founded on the idea that certain common properties such as rivers, seashore, forest and the air were held by the Government trusteeship for the free and unimpeded use of the general public.",['Legal_Principles'],,
The Doctrine of Public Trust was reiterated that #Current Court#'s legal system based on English Common Law which includes The Doctrine of Public Trust as part of Public Trust jurisprudence.,['Legal_Principles'],,
the State is the trustee of all natural resources which are by nature meant for public use and enjoyment.,['Fact'],,
"Therefore, this Court this Court recognized the need to take all precautionary measures when forests land are sought to be diverted for non-forestry use, the creation of CAF was approved.",['Fact'],,
"In coming to the aforesaid conclusions, this Court this Court took into consideration intergenerational equity.",['Fact'],,
the State was required to undertake short term as well as long term measures for the protection of the environment.,['Fact'],,
"As noticed earlier, this this Court by order dated 28th March, 2008 had fixed the rates at which NPV is payable for the non-forestry uses of forest land falling in different Eco-classes and density subclasses.",['Fact'],,
the rates at which NPV is payable for the non-forestry uses of forest land falling in different Eco-classes and density subclasses vary from Rs. 10.43 lakh per hectare to Rs. 4.38 lakh per hectare.,['Other'],,
"For the use of forest land falling in the National Parks and Wildlife Sanctuaries, NPV is payable at 10 times and 5 times respectively of the normal rates of NPV.",['Other'],,
"By order dated 9th May, 2008, this Court this Court has exempted the payment of NPV for non-forestry use of forest land (a) upto one hectare for construction of schools, hospitals, village tanks, laying of underground pipe lines and electricity distribution lines upto 22 KV, (b) for relocation of villages from National Parks/Wildlife Sanctuaries, (c) for collection of boulders/silts from river beds, (d) for laying of underground optical fibre cables and (e) for pre-1980 regularization of encroachments and has granted 50% exemption for underground mining projects.",['Fact'],,
Although huge sums of money had been received from user-agencies but there were no effective checks and balances for user-agencies utilization.,['Other'],,
"Therefore, by order dated 5th May, 2006, this Court this Court accepted a suggestion made by the #respondants# submitted in IA Number 1473 for constitution of an Ad-hoc body till CAMPA becomes operational.",['argument_respondant'],,
"All #respondants#/Union Territories were directed to account for and pay the amount collected with effect from 30th October, 2002 in conformity with the order dated 29th October, 2002 to the aforesaid Ad-hoc body (Ad-hoc CAMPA).",['Fact'],,
The following two suggestions made by #respondants# were accepted:,['Fact'],,
(a) ensure that all the monies recovered on behalf of the CAMPA and which are presently lying with the various officials of the State Government are transferred to the bank account(s) to be operated by the aforesaid Ad-hoc body (Ad-hoc CAMPA).,['Other'],,
(b) get audited all the monies received form the user agencies on behalf of the CAMPA and the income earned thereon by the various the State Government officials.,['Other'],,
The auditors may be appointed by the CAG.,['Other'],,
The audit may also examine whether proper financial procedure has been following in investing the funds.,['Other'],,
The Chief Secretaries of #respondants#/Administrators of All #respondants#/Union Territories were directed to cooperate with the Ad-hoc CAMPA as well as the Comptroller and Auditor General.,['Fact'],,
the Ad-hoc CAMPA as well as the Comptroller and Auditor General.,['Other'],,
"In accordance with the directions of this Court, the money already received as well as the money being received towards the NPV etc have been transferred to the CAMPA and invested in the fixed deposit with National Banks.",['Fact'],,
"The money lying with the Ad-hoc CAMPA towards the NPV etc received from the States (principal amount) and the interest received on the fixed deposit (cumulative interest) has substantially increased over a period of time and is presently about Rs. 30,000 crores.",['Other'],,
"On 2nd April, 2009, the #respondants# has issued ""the guidelines of State Compensatory Afforestation Fund Management and Planning Authority (State CAMPA)"".",['Fact'],,
the guidelines of State Compensatory Afforestation Fund Management and Planning Authority,['Other'],,
(State CAMPA have been prepared on the basis of the discussions held in the meeting of the Chief Secretaries that the objective to assist the States/Union Territories for setting up the requisite mechanism in consonance with the directions issued from time to time by this Court.,['Fact'],,
" the guidelines of State Compensatory Afforestation Fund Management and Planning Authority (State CAMPA are general in nature and can be moulded keeping in view the specific needs of any particular #respondants#. the CAMPA has been set up as an instrument to accelerate activities for preservation of natural forests, management of wildlife, infrastructure development in the sector and other allied works.",['Fact'],,
"By order dated 10th July, 2009 this Court this Court directed that the guidelines and structure of the CAMPA as prepared by the #respondants# may be notified and implemented.",['Fact'],,
"this Court this Court also permitted the CAMPA to release about Rs. 1000 crore per year for the next five years, in proportion of 10% of the principal amount pertaining to the respective States/Union Territories, inter alia, subject to the condition that the State Accountant General shall carry out, on annual basis, the audit of the expenditure incurred every year out of the State CAMPA funds.",['Fact'],,
"It was further directed that an amount upto 5% of the amount released to the CAMPA, that is,, upto Rs. 50 crore per annum, may also be released and utilized by the National CAMPA Advisory Council constituted under the Chairmanship of MoE and Forest for monitoring and evaluation and for the implementation of the various schemes as given in the State CAMPA guidelines.",['Fact'],,
the CAMPA has been constituted for each #respondants#. the CAMPA has a three-tier structure.,['Fact'],,
The Executive Committee functions under the Chairmanship of the Principal Chief Conservator of Forests is responsible for the Annual Plan of Operation (APO) for various works planned to be undertaken during each year.,['Other'],,
the Central Empowered Committee under the Chairmanship of Chief Secretary is responsible for approving the Annual Plan of Operation (APO) for each year.,['Other'],,
Chief Secretary is the Chairman of the Governing Body which is responsible for overall guidance and policy issues.,['Other'],,
the CAMPA releases the Funds to each of the State CAMPAs as per the Annual Plan of Operation (APO).,['Other'],,
"At present, a total sum of Rs. 1000 crore is permitted to be released to the State per year.",['Conclusion'],,
The State-wise accounts of the principal amounts and cumulative interest be maintained by the CAMPA.,['Other'],,
the Funds are not permitted to be utilized for any purpose other than those authorized by this Court.,['Fact'],,
The administrative expenses of the CAMPA are incurred by #respondants#.,['Fact'],,
"With the establishment of the CAMPA, huge sums of money have accumulated which can be released to the CAMPA for utilization, for protection and for the improvement of the national environment.",['Other'],,
"Now The Interlocutory Applications have been filed by different States seeking release of some funds for completing the task of compulsory afforestation, as directed by this Court from time to time.",['Fact'],,
The relief claimed in The Interlocutory Applications is almost identical.,['Other'],,
#Current Court# shall make a reference to the averments made in IA Number 3618 of 2013 for the purpose of deciding all the applications.,['Conclusion'],,
IA Number 3618 of 2013 in Writ Petition (C) No. 202 of 1995 has been filed by the State of Gujarat with the following prayer:,['Other'],,
"i. To direct the CAMPA to release minimum of 10% of principal amount deposited by the States/UTs with the CAMPA and the total amount accrued as interest on such deposits to the respective State/UT's including to the State of Gujarat Gujarat without the ceiling of Rs. 1,000 crore, in order to ensure effective and timely implementation of Compensatory Afforestation Scheme, Wildlife Conservation and other Forest conservation and Protection Measures as envisaged in the CAMPA guidelines;",['Other'],,
ii. Pass any other directions deemed fit by this Court.,['Fact'],,
"Prayers made in other applications are similar, if not identical.",['Other'],,
"The relief is claimed on the basis that the amount available with CAMPA is substantially higher than Rs. 1,000/- crores, wherein the annual release from the CAMPA has been restricted to Rs. 1,000/- crores p.a. by the orders of this Court.",['Fact'],,
"It is further pointed out that only during the year 2009-10, 10% of the principal amount, that is,, Rs. 24.96 crores has been released by the CAMPA.",['Fact'],,
"During subsequent years, that is,, 2010-11 and 2011-12, the annual release from ad-hoc CAMPA to Gujarat State had come down from 10% to 8% and then to 7%, respectively.",['Other'],,
"For the year 2012-13, the amount released is only 6.5% of the principal amount.",['Other'],,
"the amount released is also submitted by the learned Counsel appearing for the State of Gujarat Gujarat that at the time when these applications were filed in April, 2013, the total funds available with the CAMPA were as follows:",['Other'],,
a. The Principal amount at the disposal of the CAMPA is around Rs. 28000 crores.,['Other'],,
"b. The accrued interest on it is of the order of over Rs. 4,000 crores.",['Other'],,
c.The annual accrual of interest on the deposits is of the order of Rs. 2200 crores.,['Other'],,
"Relying on the aforesaid facts and figures, aforesaid is submitted by the learned Counsel for the States (principal amount) that the funds released to the State CAMPAs are only a fraction of the interest accruing in the Ad-hoc CAMPA accounts.",['Other'],,
"aforesaid is further submitted that the value of the compensatory levies, which have been obtained against the diversion of forest land over a period of many years has eroded substantially.",['Other'],,
"This is added to by the continuous inflationary trends, which has made the task of undertaking Compensatory Afforestation very cost intensive.",['Other'],,
"Therefore, This is imperative that the funds are made available to State CAMPAs in a substantial ratio to the amounts collected from All #respondants#/Union Territories.",['Fact'],,
"To illustrate this dilemma, the#appellants# has relied on a chart, which is as under:",['Fact'],,
"Relying on the aforesaid chart, the#appellants# is submitted that due to release of insufficient CAMPA funds, all the NPV Projects approved by the Central Empowered Committee could not be started.",['argument_appellant'],,
"In the year 2009-10, out of 24 NPV Projects only 4 projects could be implemented.",['Other'],,
"In the year 2011-12, out of 14 NPV Projects only 12 Projects could be implemented.",['Other'],,
"In the year 2012-13, out of 15 NPV Projects only 14 Projects could be implemented.",['Other'],,
"It is pointed out that even in relation to the projects, which have been implemented; all the activities in support of the projects could not be taken up due to want of funds.",['Other'],,
"This has resulted in an overall shortfall in the Forest and Wildlife Conservation, which is the prime objective of CAMPA funds.",['Other'],,
"Therefore, several #respondants# Governments including State of Gujarat have requested the MoE and Forests to increase the annual release from the Ad-hoc CAMPA funds to a minimum 10% of the principal amount available with the CAMPA, without any ceiling of about Rs. 1,000/- crores per annum.",['Fact'],,
,['Other'],,
"However, since no response was received from the #respondants#, the State of Gujarat Gujarat and other#appellants# States/#respondants#s were constrained to file the IAs.",['Fact'],,
"These applications came up for hearing on 26th August, 2013, 20th September, 2013 and 4th October, 2013.",['Other'],,
"Upon examination of the entire matter, a direction was issued on 9th December, 2013 to the Central Empowered Committee (hereinafter referred to as ""CEC"") to submit the Central Empowered Committee report on These applications and the prayers made by the#appellants#. #respondants# has submitted #respondants# report dated 6th January, 2014.",['argument_respondant'],,
"In response to the application filed by the State of GujaratGujarat, this Court by order dated 9th December, 2013 had directed #respondants# to submit the CEC Report.",['Fact'],,
"In its report dated 6th January, 2014, #respondants# has recommended that the prayer made in the application ought to be accepted.",['Fact'],,
The relevant extract of the CEC Report is as under:,['Other'],,
"#respondants#, in the above background, recommends that this Court may in partial modification of this Court earlier order dated 10th July, 2009 consider permitting the CAMPA to annually release from the financial year 2014-2015 onwards, out of the interest received/receivable by the CAMPA, an amount equal to 10% of the principle (sic) amount lying to the credit of each of the State/UT at beginning of the year to the respective State CAMPA subject to the following conditions:",['argument_respondant'],,
i),['Other'],,
the funds will be released by utilizing interest received/being received by the CAMPA.,['Other'],,
The principle (sic) amount lying with the CAMPA will not be released or transferred or utilized;,['Other'],,
"ii) the funds will be released after receipt of the ""Annual Plan of Operation"" containing details of the afforestation and other works for the conservation, protection and development of the forests and wildlife and approved by the Steering Committee of the CAMPA;",['Other'],,
iii) the Ad-hoc CAMPA will be at liberty to release the funds to the State CAMPAs in one or more installments after considering the utilization of funds earlier released;,['Other'],,
"iv) the National CAMPA Advisory Council (NCAC) will finalize and issue guidelines before 31st March, 2014 regarding the activities for which the use of the the CAMPA funds will not be permissible (such as foreign study tours) and the activities for which a ceiling on the use of the CAMPA funds will apply (such as purchase of vehicles and construction of residential/office buildings).",['Other'],,
guidelines will be strictly followed by the CAMPA;,['Other'],,
v),['Other'],,
"the State CAMPAs and the #respondants# will expeditiously take necessary follow up action on the observations made in the ""Report of the Comptroller and Auditor General of #respondants# on Compensatory Afforestation in #respondants#"".",['Other'],,
"vi) the back log of Compensatory Afforestation, if any, will be tackled on priority basis and for which adequate provision will be made in the Annual Plan of Operation (APO) by the respective State CAMPAs; and",['Other'],,
