sentence,label_actual,,
"Having very broadly noticed the contours of the adjudication that the present case would require, #Current Court# may now proceed to consider the stand of the rival parties with some elaboration.",['Fact'],,
"The Stockholm declaration of 1972 to which #respondants# was the party is the foundation of the State's claim that the guidelines in question, being in implementation of #respondants#'s international commitments, engraft a legal framework by executive action Under Article 73 of the Constitution.",['Fact'],,
The said guidelines are in conformity with the Nation's commitment to international values in the matter of preservation of the pristine purity of sea beaches and to prevent the pristine purity of sea beaches ecological degradation.,['Other'],,
Such commitment to an established feature of International Law stands engrafted in the Municipal Laws of the country by incorporation.,['Other'],,
"The guidelines commencing with the instructions conveyed by the #respondants# of #respondants# in a letter dated 27th November, 1981 addressed to the Chief Minister of Goa; the environmental guidelines for development of beaches published in July, 1983 by the #respondants# and the 1986 guidelines issued by Inter Ministerial Committee by the Ministry of Tourism, #respondants# by order dated 11th June, 1986 have been stressed upon as containing the responses of the #respondants# to the Stockholm Declaration.",['Fact'],,
It is contended that enactment of laws by the legislature is not exhaustive of the manner in which #respondants#'s International commitments can be furthered.,['Fact'],,
"Executive action, in the absence of statutory enactments, is an alternative mode authorised Under Article 73 of the Constitutionthe Constitution.",['Legal_Principles'],,
"In the present case, the exercise of executive power is traceable to Entry 13 and 14 of List I of the Seventh Schedule to the Constitution.",['Other'],,
"The power to give effect to The guidelines commencing with the instructions conveyed by the #respondants# of #respondants# in a letter dated 27th November, 1981 and to penalize violators thereof may not have been available at the time when The guidelines commencing with the instructions conveyed by the #respondants# of #respondants# in a letter dated 27th November, 1981 became effective.",['Fact'],,
"However, with the enactment of the Environment Protection Act, 1986 (hereinafter referred to as 'the Act') with effect from 19th November, 1986, Sections 3 and 5 empowered the #respondants# to pass necessary orders and issue directions which are penal in nature.",['Fact'],,
It is in the exercise of the said power under the Environment Protection Act read with the guidelines referred to above that the orders impugned by the#appellants# have been passed.,['Fact'],,
"Though the Coastal Regulation Zone (CRZ) Notification under the Environment Protection Act was issued on 19th February, 1991 and admittedly is prospective in nature, till such time that the said notification came into force the said notification is the guidelines which held the field being administrative instructions having the effect of law Under Article 73 of the Constitution.",['Fact'],,
The stand of the State in support of the impugned action has been noticed at the outset for a better appreciation of the arguments advanced by the#appellants#.,['Fact'],,
"Shri K. Parasaran, #advocate_appellant# and #advocate_appellant#, learned senior Counsels who had appeared on behalf of the#appellants# in the different appeals under consideration have submitted that the purport and effect of the CRZ Notification published on 19th February, 1991 in exercise of the powers conferred by the Environment Protection Act and the Rules read together has been considered by this Court in Goan Real Estate and Construction Limited and Another v #respondants# through Secretary, MoE and Others MANU/SC/0221/2010 : 2010 (5) SCC 388; in para 31 to hold that: ""Thus, the intention of legislature while issuing the Notification of 1991 was to protect the past actions/transactions which came into existence before the approval of the CRZ Notification."" It is further submitted that in Goan Real Estate & Construction Ltd (supra) construction which had commenced after the amendments made in the year 1994 to the notification dated 19th February, 1991 till the same were declared illegal on 18th April, 1996, were protected by this Court by holding that though the Notification of 1991 was declared illegal by this Court-""all orders passed under the said notification and actions taken pursuant to the CRZ Notification would not be affected in any manner whatsoever."" (Para 38).",['argument_appellant'],,
"According to the learned Counsels, the above is the approach that this Court this Court had indicated to be appropriate for adoption while considering the Regulations and this Court impact on environmental issues in so far as coastal areas and sea beaches are concerned.",['argument_appellant'],,
"In so far as the guidelines of 1983 and 1986 are concerned, it is contended that the Stockholm Declaration saw the emergence of the concept of sustainable development in full bloom.",['Other'],,
"In Vellore Citizens' Welfare Forum v #respondants# and Others MANU/SC/0686/1996 : (1996) 5 SCC 647 Para 10, this Court understood Sustainable Development to mean ""development that meets the needs of the present without compromising the ability of the future generations to meet the future generations own needs"".",['Fact'],,
"In Vellore Citizen's Welfare Forum (supra), it is further held that ""Sustainable Development"" as a balancing concept between ecology and development has been accepted as a part of customary international law though customary international law salient features are yet to be finalised by the international law jurists.",['Other'],,
"the Stockholm Declaration, naturally, does not and in fact could not have visualized specific and precise parameters of sustainable development including prohibitory and permissible parameters of industrial and business activities on the sea beaches that could be universally applied across the board.",['Other'],,
"The very text and the language of the guidelines, according to learned Counsels, make it clear that there is no mandate of law in any of the said guidelines which are really in the nature of evolving parameters embodying suggestions for identification of the correct parameters for enactment of laws in the future.",['Other'],,
It is accordingly argued that the guidelines do not amount to an exercise of law making by the Executive Under Article 73 of the Constitution.,['rationale'],,
"In any case, the guidelines were never published or authenticated as required Under Article 77 of the Constitution.",['Fact'],,
"Pointing out the provisions of the Air (Prevention and Control of Pollution) Act, 1981, it is argued that the aforesaid Act was enacted to implement the decisions taken in the Stockholm Conference of 1972.",['Other'],,
"Parliament though fully aware of the resolutions and decisions taken in the Stockholm Conference as well as the commitments made by the #respondants# as a signatory thereto did not consider the #respondants# necessary to enact a comprehensive law to protect and safeguard ecology and environment until enactment of the Environment Protection Act with effect from 18th November, 1986.",['Fact'],,
"Even thereafter, the parameters for enforcement of the provisions of the aforesaid Act insofar as the sea coast and beaches are concerned had to await the enactment of the CRZ Notification of 19th February, 1991.",['Other'],,
"Shri Parasaran has particularly relied on a decision of this Court in the State of Karnataka and Another v Shri Ranganatha Reddy and Another (MANU/SC/0062/1977 : 1977 (4) SCC 471) to contend that even if this Court is to hold otherwise what would be called for is a ""balancing act"" which would lean in favour of the protection of the property having regard to the long period of time that has elapsed since the impugned action was initiated against the#appellants#.",['Fact'],,
"In reply, #advocate_respondant#, learned senior Counsel appearing for the #respondants# has placed before this Court the several documents which the Union would like this Court to construe as the 'law in force' to regulate commercial/business activities on the sea beaches in order to maintain environmental health and ecological balance.",['argument_respondant'],,
"It is contended that the aforesaid guidelines, though had existed all along, could not be specifically enforced in the absence of statutory powers to penalize the violations thereof.",['Other'],,
"Such power, #advocate_respondant# contends, came to be conferred with the enactment of the Environment Protection Act with effect from 19th November, 1986.",#advocate_respondant#,,
"The guidelines which all along had laid down the parameters for application of the provisions of the Environment Protection Act were replaced by the CRZ Regulations with effect from 19th February, 1991.",['Other'],,
#advocate_respondant# has contended that The guidelines which all along had laid down the parameters for application of the provisions of the Act are traceable to the power of the Union executive under Entry 13 and 14 of List I of the Seventh Schedule read with Article 73 of the Constitution.,['argument_respondant'],,
#advocate_respondant# has also drawn the attention of this Court to this Court earlier decision in the case of Gramophone Co. of #respondants# Ltd v Birendra Bahadur Pandey and Others MANU/SC/0187/1984 : 1984 (2) SCC 534 to contend that it was not necessary to enact a specific law to give effect to Stockholm Declaration inasmuch as the understanding and agreement reached in the International Convention to which #respondants# was a party stood embodied in the Municipal Laws of #respondants# by application of the doctrine of incorporation.,['argument_respondant'],,
Particular emphasis was laid on the views expressed by this Court in Para 5 of the decision in Gramophone Company of #respondants# (supra) which may be extracted below:,['Fact'],,
There can be no question that nations must march with the international community and the municipal law must respect rules of international law even as nations respect international opinion.,['Other'],,
The comity of nations requires that rules of international law may be accommodated in the municipal law even without express legislative sanction provided rules of international law may be accommodated in the municipal law even without express legislative sanction provided do not run into conflict with Acts of Parliament.,['Other'],,
"But when rules of international law may be accommodated in the municipal law even without express legislative sanction provided do run into such conflict, the sovereignty and the integrity of #respondants# and the supremacy of the constituted legislatures in making the laws may not be subjected to external rules except to the extent legitimately accepted by the constituted legislatures rules of international law may be accommodated in the municipal law even without express legislative sanction provided.",['Fact'],,
"the doctrine of incorporation also recognises the position that the rules of international law are incorporated into national law and considered to be part of the national law, unless the rules of international law are incorporated into national law and considered to be part of the national law are in conflict with an Act of Parliament.",['Legal_Principles'],,
"Comity of nations or no, municipal law must prevail in case of conflict.",['Legal_Principles'],,
National courts cannot say yes if Parliament has said no to a principle of international law.,['Legal_Principles'],,
National courts will endorse international law but not if international law conflicts with national law.,['Other'],,
National courts being organs of the national State and not organs of international law must perforce apply national law if international law conflicts with international law.,['Other'],,
"But National courts are under an obligation within legitimate limits, to so interpret the municipal statute as to avoid confrontation with the comity of nations or the well established principles of international law.",['Other'],,
"But if conflict is inevitable, the latter must yield.",['Other'],,
"#advocate_respondant#, learned #advocate_respondant# NGO, #respondants#, has submitted that the #respondants#'s letter dated 27th November, 1981; the 1983 guidelines as well as guidelines of 1986 have to be construed to be law within the meaning of Article 73 of the Constitution.",['argument_respondant'],,
"Placing reliance on the decision of this Court in Vishaka and Others v State of Rajasthan and Others MANU/SC/0786/1997 : 1997 (6) SCC 241 para 13, #advocate_respondant# has submitted that in framing the guidelines to ensure prevention of sexual harassment at work place this Court has placed reliance on the fact that the #respondants# has ratified some of the resolutions adopted in the convention on the elimination of all forms of discrimination against women and had made known the #respondants# commitments to the cause of women's human rights in the Fourth World Conference of Women held in Beijing.",['argument_respondant'],,
"Similarly, relying on the observations of the High Court in Para 52 in Vineet Narain and Others v #respondants# and Another MANU/SC/0827/1998 : 1998 (1) SCC 226, it is contended that ""it is the duty of the Executive to fill the vacuum by executive orders because it field is coterminous with that of the legislature."" #advocate_respondant# has also relied on a judgment of old vintage in Rai Sahib Ram Jawaya Kapur and Others v the #respondants# MANU/SC/0011/1955 : AIR 1955 SC 549 to contend that the executive power of the Union is wide and expansive and-""comprises both the determination of the policy as well as carrying the policy into execution.",['Fact'],,
"This evidently includes the initiation of legislation, the maintenance of order, the promotion of social and economic welfare, the direction of foreign policy, in fact the carrying on or supervision of the general administration of the State."" (sub-para of Para 13).",['Other'],,
"#advocate_respondant# has further contended that commitments of the country made at an international forum which are in tune with the constitutional philosophy i.e. to preserve and maintain ecology and environment, must be understood to have been incorporated in the Municipal Laws of the country and executive decisions to the above effect will fill in the void till effective statutory exercise is made which in the instant case came in the form of CRZ Notification dated 19th February, 1991.",['argument_respondant'],,
#advocate_respondant# has also submitted that passage of time resulting in astronomical rise of property value; use of the otherwise illegally constructed property during the pendency of the present proceeding and such other events cannot be the basis of any claim in equity for protection of the product of an apparently illegal act.,['argument_respondant'],,
Reliance in the instant case has been placed on a decision of this Court in Fomento Resorts and Hotels Limited and Another v Minguel Martins and Others MANU/SC/0063/2009 : 2009 (3) SCC 571.,['Fact'],,
The cases of the respective parties having been noticed the necessary discourse may now commence.,['Other'],,
"In Bennett Coleman and Co. v #respondants# [MANU/SC/0038/1972 : (1972) 2 SCC 788-5J], a 'Newsprint Policy', notified by the #respondants# for imposing conditions on import of newsprint came to be challenged on the ground of violation of fundamental rights.",['Fact'],,
"Beg, J., in a concurring judgment, observed:",['Other'],,
"What is termed ""policy"" can become justiciable when it exhibits it in the shape of even purported ""law"".",['Other'],,
"According to Article 13(3)(a) of the Constitution, ""law"" includes ""any Ordinance, order, bye-law, rule, Regulation, notification, custom or usage having in the territory of #respondants# the force of law"".","['rationale', 'Fact']",,
So long as policy remains in the realm of even rules framed for the guidance of executive and administrative authorities the guidance of executive and administrative authorities may bind executive and administrative authorities as declarations of what executive and administrative authorities are expected to do under the guidance of executive and administrative authorities.,['Other'],,
"But, the guidance of executive and administrative authorities cannot bind citizens unless the impugned policy is shown to have acquired the force of law. (para 93-emphasis added)",['Other'],,
"The question 'what is ""law""? has perplexed many a jurisprude; yet, the search for the elusive definition continues.",['Other'],,
"It may be unwise to posit an answer to the question; rather, one may proceed by examining the points of consensus in jurisprudential theories.",['Other'],,
"What appears to be common to all these theories is the notion that law must possess a certain form; contain a clear mandate/explicit command which may be prescriptive, permissive or penal and law must also seek to achieve a clearly identifiable purpose.",['Other'],,
"While the form itself or absence thereof will not be determinative and its impact has to be considered as a lending or supporting force, the disclosure of a clear mandate and purpose is indispensable.",['Other'],,
"It may, therefore, be understood that a Government policy may acquire the ""force of 'law'"" if it conforms to a certain form possessed by other laws in force and encapsulates a mandate and discloses a specific purpose.",['Legal_Principles'],,
"It is from the aforesaid prescription that the guidelines relied upon by the #respondants# in this case, will have to be examined to determine whether the same satisfies the minimum elements of law.",['Fact'],,
The said guidelines are-,['Other'],,
"Directives to the State Governments in letter dated 27th November, 1981 of the then #respondants#;",['Fact'],,
"Notification dated 22nd July, 1982 of the Governor setting up the Ecological Development Council for Goa, inter alia, for scrutiny of beach construction within 500 meters of HTL;",['Other'],,
Environmental Guidelines for Development of Beaches of July 1983;,['Other'],,
"Order dated 11th June, 1986 of Under Secretary, Ministry of Tourism, also addressed to Chief Secretary, Government of Goa, constituting an inter-Ministerial Committee for considering tourist projects within 500 meters.",['Other'],,
The genesis of the Executive's decision to restrict construction activity within 500 meters of the HTL can be traced to the Stockholm Conference.,['Other'],,
"It is #respondants#'s participation in the conference that led to the introduction of Articles 48A and 51A(g) in the Constitution and the enactment of several legislations like the Air Act 1981, Forest Conservation Act, 1980, Environment Protection Act, 1986 etc. all of which seek to protect, preserve and safeguard the environment.",['rationale'],,
It may be possible to view Environmental Guidelines for Development of Beaches of July 1983;,['Other'],,
"4 as ""affirmative action"", aimed at implementation of Articles 21 and 48A of the Constitution and, therefore, outlining a visible purpose.",['Legal_Principles'],,
"The search for a clear, unambiguous and unequivocal command to regulate the conduct of the citizens in the said guidelines must also be equally fruitful.",['Other'],,
"However, #Current Court# are unable to find in the said guidelines any expressed or clearly defined dicta.",['Observation_finding'],,
"In fact, having read and considered the guidelines, #Current Court# are left with a reasonable doubt as to whether what has been spelt out therein are not mere suggestions or opinions expressed in the process of a continuing exploration to identify the correct parameters that would effectuate the purpose i.e. safeguarding and protecting the environment (sea beaches) from human exploitation and degradation.",['Fact'],,
"The above is particularly significant in view of the fact that the Stockholm Declaration in the Stockholm Conference core resolutions, merely enunciate very broad propositions and commitments including those concerning the sea beaches as distinguished from specific parameters that could have application, without variation or exception, to all the signatories to the Stockholm Declaration.",['Other'],,
"the Stockholm Conference having nowhere expressed any internationally approved parameters of acceptable distance from the HTL, incorporation of any such feature of international values in the Municipal Laws of the country cannot arise even on the principle enunciated in Gramophone Company of #respondants# (supra).",['Fact'],,
The position is best highlighted by noticing in a little detail the objectives sought to be achieved in the Stockholm Conference and the core principles adopted therein so far as they are relevant to the issues in hand.,['Other'],,
"The United Nations Conference on the Human Environment, met at Stockholm from 5 to 16 June, 1972, to consider the need for a common outlook and common principles to inspire and guide the peoples of the world in the preservation and enhancement of the human environment-",['Other'],,
"The Conference called upon Governments and peoples to exert common efforts for the preservation and improvement of the human environment, for the benefit of all the people and for all the people posterity.""",['Other'],,
Extract of the relevant Principles-,['Other'],,
"Principle 7-States shall take all possible steps to prevent pollution of the seas by substances that are liable to create hazards to human health, to harm living resources and marine life, to damage amenities or to interfere with other legitimate uses of the sea.",['Other'],,
"Principle 11-The environmental policies of all States should enhance and not adversely affect the present or future development potential of developing countries, nor should Principle 11-The environmental policies of all States hamper the attainment of better living conditions for all, and appropriate steps should be taken by States and international organizations with a view to reaching agreement on meeting the possible national and international economic consequences resulting from the application of environmental measures.",['Other'],,
Principle 14-Rational planning constitutes an essential tool for reconciling any conflict between the needs of development and the need to protect and improve the environment.,['Other'],,
"Principle 23-Without prejudice to such criteria as may be agreed upon by the international community, or to standards which will have to be determined nationally, it will be essential in all cases to consider the systems of values prevailing in each country, and the extent of the applicability of standards which are valid for the most advanced countries but which may be inappropriate and of unwarranted social cost for the developing countries.",['Other'],,
"Principle 24-International matters concerning the protection and improvement of the environment should be handled in a cooperative spirit by all countries, big and small, on an equal footing.",['Other'],,
"Cooperation through multilateral or bilateral arrangements or other appropriate means is essential to effectively control, prevent, reduce and eliminate adverse environmental effects resulting from activities conducted in all spheres, in such a way that due account is taken of the sovereignty and interests of all States.",['Other'],,
Article 77 of the Constitution provides the form in which the Executive must make and authenticate the Executive orders and decisions.,['Legal_Principles'],,
Clause (1) of Article 77 provides that all executive action of the #respondants# must be expressed to be taken in the name of the President.,['Fact'],,
,['Other'],,
"The celebrated author H. M. Seervai in Constitutional Law of #respondants#, 4th Edition, Volume 2, 1999 describes the consequences of the #respondants# orders or instructions not being in accordance with Clauses (1) or (2) of Article 77 by opining that the same would deprive of the orders of the immunity conferred by the aforesaid clauses and the same would deprive of the orders of the immunity conferred by the aforesaid clauses may be open to challenge on the ground that the same would deprive of the orders of the immunity conferred by the aforesaid clauses have not been made by or under the authority of the President in which case the burden would be on the #respondants# to show that the same would deprive of the orders of the immunity conferred by the aforesaid clauses were, in fact, so made. In the present case, the said burden has not been discharged in any manner whatsoever. The decision in Air #respondants# Cabin Crew Association v Yeshaswinee Merchant MANU/SC/0458/2003 : (2003) 6 SCC 277-para 72, taking a somewhat different view can, perhaps, be explained by the fact that in the said case the impugned directions contained in the Government letter (not expressed in the name of the President) was in exercise of the statutory power Under Section 34 of the Air Corporations Act, 1953. In the present case, the said guidelines have not been issued under any existing statute.",['Other'],,
Clause (2) of Article 77 also provides for the authentication of orders and instruments in a manner as may be prescribed by the Rules.,['Legal_Principles'],,
"In this regard, vide S. O. 2297 dated 3rd November, 1958 published in the Gazette of #respondants#, the President has issued the Authentication (Orders and Other Instruments) Rules, 1958. the Authentication (Orders and Other Instruments) Rules, 1958 said the Rules have been superseded subsequently in 2002. ",['Fact'],,
"Admittedly, the provisions of the said the Rules had not been followed in the present case insofar as the promulgation of the said guidelines is concerned.",['Other'],,
"In the absence of due authentication and promulgation of the said guidelines, the contents thereof cannot be treated as an order of the #respondants# and would really represent an expression of opinion.",['Fact'],,
"In law, the said guidelines and law binding effect would be no more than what was expressed by this Court in State of Uttaranchal v S.K. Vaish MANU/SC/0941/2011 : (2011) 8 SCC 670 in the following paragraph of the report:",['Fact'],,
"It is settled law that all executive actions of the #respondants# and the Government of a State are required to be taken in the name of the President or the Governor of the State concerned, as the present case may be [Articles 77(1) and 166(1)].",['Legal_Principles'],,
"Orders and other instruments made and executed in the name of the President or the Governor of a State, as the present case may be, are required to be authenticated in the manner specified in the rules made by the President or the Governor, as the present case may be [Articles 77(2) and 166(2)].",['Other'],,
"In other words, unless an order is expressed in the name of the President or the Governor and is authenticated in the manner prescribed by the rules, the same cannot be treated as an order on behalf of the #respondants#.",['Fact'],,
[Para 23],['Other'],,
A noting recorded in the file is merely a noting simpliciter and nothing more.,['Other'],,
It merely represents expression of opinion by the particular individual.,['Other'],,
"By no stretch of imagination, such noting can be treated as a decision of the #respondants#.",['Fact'],,
"Even if the competent authority records the competent authority opinion in the file on the merits of the matter under consideration, the same cannot be termed as a decision of the #respondants# unless it is sanctified and acted upon by issuing an order in accordance with Articles 77(1) and (2) or Articles 166(1) and (2).",['Fact'],,
"The noting in the file or even a decision gets culminated into an order affecting right of the respective parties only when it is expressed in the name of the President or the Governor, as the case may be, and authenticated in the manner provided in Article 77(2) or Article 166(2).",['Other'],,
A noting or even a decision recorded in the file can always be reviewed/reversed/overruled or overturned and this Court in State of Uttaranchal cannot take cognizance of the earlier noting or decision for exercise of the power of judicial review.,['Fact'],,
[Para 24],['Other'],,
It is also essential that what is claimed to be a law must be notified or made public in order to bind the citizen.,['Other'],,
"In Harla v State of Rajasthan [MANU/SC/0014/1951 : AIR 1951 SC 467] while dealing with the vires of the Jaipur Opium Act, which was enacted by a resolution passed by the Council of Ministers, though never published in the Gazette of #respondants#, this Court in State of Uttaranchal had observed:",['Fact'],,
Natural justice requires that before a law can become operative a law must be promulgated or published.,['Legal_Principles'],,
"a law must be broadcast in some recognisable way so that all men may know what it is, or, at the very least, there must be some special rule or regulation or customary channel by or through which such knowledge can be acquired with the exercise of due and reasonable diligence.",['Other'],,
"The thought that a decision reached in the secret recesses of a chamber to which the public have no access and to which even the public accredited representatives have no access and of which even their accredited representatives can normally know nothing, can nevertheless affect even their accredited representatives lives, liberty and property by the mere passing of a Resolution without anything more is abhorrent to civilised man.",['Other'],,
[Para 10],['Other'],,
this Court in State of Uttaranchal Harla v State of Rajasthan noticed the decision in Johnson v Sargant and Sons [(1918) 1 KB 101] and particularly the following:,['Fact'],,
The principle underlying this question has been judicially considered in England.,['Other'],,
"For example, on a somewhat lower plane, it was held in Johnson v Sargant (1918) 1 K.",['Other'],,
"B. 101 : 87 LJ.K.B. 122 that an order of the Food Controller under the Beans, Peas and Pulse (Requisition) Order 1917, does not become operative until it is made known to the public, and the differences between an Order of that kind and an Act of the British Parliament is stressed. The difference is obvious. Acts of the British Parliament are publicly enacted. The debates are open to the public and Acts of the British Parliament are passed by the accredited representatives of the people who in theory can be trusted to see that the people who in theory can be trusted to see that their constituents know what has been done constituents know what has been done. the people who in theory can be trusted to see that their constituents know what has been done also receive wide publicity in papers and, now, over the wireless. Not so Royal Proclamations and Orders of a Food Controller and so forth. There must therefore be promulgation and publication in Not so Royal Proclamations and Orders of a Food Controller and so forth cases. The mode of publication can vary; what is a good method in one country may not necessarily be the best in another. But reasonable publication of some sort there must be. (Para 11)",['Other'],,
It will not be necessary to notice the long line of decisions reiterating the aforesaid view.,['Observation_finding'],,
"So far as The mode of publication is concerned, The mode of publication has been consistently held by this Court in State of Uttaranchal that such mode must be as prescribed by the statute.",['Fact'],,
"In the event the statute does not contain any prescription and even under the subordinate legislation there is silence in the matter, the subordinate legislation will take effect only when the subordinate legislation is published through the customarily recognized official channel, namely, the official gazette (B.",['Other'],,
"K. Srivastava v State of Karnataka) MANU/SC/0094/1987 : (1987) 1 SCC 658. Admittedly, the 'guidelines' were not gazetted.",['Other'],,
"If the guidelines relied upon by #respondants# in the present case fail to satisfy the essential and vital parameters/requirements of law as the trend of the above discussion would go to show, the same cannot be enforced to the prejudice of the#appellants# as has been done in the present case.",['Fact'],,
"For the same reason, the issue raised with regard to the authority of the Union to enforce the 'guidelines' on the coming into force of the provisions of the Environment Protection Act so as to bring into effect the impugned consequences, adverse to the#appellants#, will not require any consideration.",['Fact'],,
"An argument had been offered by #advocate_respondant#, learned #advocate_respondant#, #respondants#, that while dealing with issues concerning ecology and environment, a strict view of environmental degradation, which #advocate_respondant# would contend has occurred in the present case, should be adopted having regard to the rights of a large number of citizens to enjoy a pristine and pollution free environment by virtue of Article 21 of the Constitution.",['argument_respondant'],,
#Current Court# cannot appreciate the above view.,['Observation_finding'],,
"Violation of Article 21 on account of alleged environmental violation cannot be subjectively and individually determined when parameters of permissible/impermissible conduct are required to be legislatively or statutorily determined Under Sections 3 and 6 of the Environment Protection Act, 1986 which has been so done by bringing into force the Coastal Regulation Zone (CRZ) Notification w.e.f. 19th February, 1991.",['rationale'],,
"In view of the foregoing discussion, the orders impugned in the writ petitions filed by the#appellants# cannot be sustained.",['Observation_finding'],,
"Consequently, the said orders as well as each of the orders dated 13th July, 2000 passed by the High Court of Bombay will have to be set aside which #Current Court# hereby do while allowing the appeals.",['Conclusion'],,
